vintage,month,horizon_month,entity,division,actual_revenue,revenue_forecast,error,abs_pct_error,bias_pct
2024-08,2024-10,2,ES01,Hardware,5166169.24,4848981.33,-317187.91000000015,0.061397119464092535,-0.061397119464092535
2024-08,2024-10,2,ES01,Spare Parts,2053870.71,2056537.33,2666.6200000001118,0.0012983387839442492,0.0012983387839442492
2024-08,2024-10,2,JP01,Hardware,3562143.2199999997,3164514.31,-397628.9099999997,0.11162631186962767,-0.11162631186962767
2024-08,2024-10,2,JP01,Software,577700.52,694417.98,116717.45999999996,0.20203800405095698,0.20203800405095698
2024-08,2024-10,2,JP01,Spare Parts,2892509.7,2823586.22,-68923.47999999998,0.023828262356388977,-0.023828262356388977
2024-08,2024-10,2,US01,Events,2384801.62,2681451.39,296649.77,0.12439180161241252,0.12439180161241252
2024-08,2024-10,2,US01,Hardware,5962704.71,6153330.02,190625.3099999996,0.03196960427711665,0.03196960427711665
2024-08,2024-10,2,US01,Software,844776.53,1041078.32,196301.78999999992,0.2323712639128361,0.2323712639128361
2024-08,2024-11,3,DE01,Hardware,5718074.17,5559781.63,-158292.54000000004,0.027682841336771263,-0.027682841336771263
2024-08,2024-11,3,DE01,Software,694408.62,863464.84,169056.21999999997,0.24345351588521463,0.24345351588521463
2024-08,2024-11,3,ES01,Events,2545609.4699999997,3051212.92,505603.4500000002,0.19861783826566304,0.19861783826566304
2024-08,2024-11,3,ES01,Hardware,5233814.44,5043009.76,-190804.68000000063,0.03645614153642035,-0.03645614153642035
2024-08,2024-11,3,ES01,Spare Parts,2158695.72,2141394.28,-17301.44000000041,0.008014765508498996,-0.008014765508498996
2024-08,2024-11,3,JP01,Hardware,3750255.69,3291140.03,-459115.66000000015,0.12242249541123959,-0.12242249541123959
2024-08,2024-11,3,JP01,Software,580445.97,726154.03,145708.06000000006,0.25102777438527146,0.25102777438527146
2024-08,2024-11,3,JP01,Spare Parts,3028213.77,2940093.19,-88120.58000000007,0.02909985446635099,-0.02909985446635099
2024-08,2024-11,3,US01,Events,2112926.17,2786492.32,673566.1499999999,0.3187835711268605,0.3187835711268605
2024-08,2024-11,3,US01,Hardware,6182231.91,6399551.0,217319.08999999985,0.03515220605821626,0.03515220605821626
2024-08,2024-11,3,US01,Software,869465.96,1088657.31,219191.3500000001,0.2520988285728864,0.2520988285728864
2024-08,2024-12,4,DE01,Hardware,6059123.18,5874443.73,-184679.44999999925,0.03047956684716208,-0.03047956684716208
2024-08,2024-12,4,DE01,Software,743284.82,917322.75,174037.93000000005,0.2341470259005156,0.2341470259005156
2024-08,2024-12,4,ES01,Events,2916094.62,3221292.45,305197.8300000001,0.10465978295313341,0.10465978295313341
2024-08,2024-12,4,ES01,Hardware,5477629.74,5328424.57,-149205.16999999993,0.02723900246678592,-0.02723900246678592
2024-08,2024-12,4,ES01,Spare Parts,2294252.09,2265303.51,-28948.580000000075,0.012617872345492808,-0.012617872345492808
2024-08,2024-12,4,JP01,Hardware,3904912.86,3477405.8,-427507.06000000006,0.10947928297688059,-0.10947928297688059
2024-08,2024-12,4,JP01,Software,603739.14,771447.29,167708.15000000002,0.2777824707538425,0.2777824707538425
2024-08,2024-12,4,JP01,Spare Parts,3235165.7,3110218.18,-124947.52000000002,0.038621675545088774,-0.038621675545088774
2024-08,2024-12,4,US01,Events,1752725.17,2941815.9,1189090.73,0.6784239482337097,0.6784239482337097
2024-08,2024-12,4,US01,Hardware,6593999.9799999995,6761740.79,167740.81000000052,0.02543840013781749,0.02543840013781749
2024-08,2024-12,4,US01,Software,932882.23,1156561.42,223679.18999999994,0.23977216288062422,0.23977216288062422
2024-08,2025-01,5,DE01,Hardware,4467091.39,4393518.32,-73573.06999999937,0.016470016746176167,-0.016470016746176167
2024-08,2025-01,5,DE01,Software,745319.03,689820.91,-55498.119999999995,0.07446223397784435,-0.07446223397784435
2024-08,2025-01,5,ES01,Events,2049143.47,2407268.18,358124.7100000002,0.17476800196913503,0.17476800196913503
2024-08,2025-01,5,ES01,Hardware,4228645.6,3985148.56,-243497.03999999957,0.05758274942690861,-0.05758274942690861
2024-08,2025-01,5,ES01,Spare Parts,1739020.89,1696261.63,-42759.26000000001,0.02458812326285512,-0.02458812326285512
2024-08,2025-01,5,JP01,Hardware,2819715.93,2600764.74,-218951.18999999994,0.07765008796471208,-0.07765008796471208
2024-08,2025-01,5,JP01,Software,596645.73,580123.48,-16522.25,0.02769189347923432,-0.02769189347923432
2024-08,2025-01,5,JP01,Spare Parts,2412982.75,2328934.61,-84048.14000000013,0.03483163731692658,-0.03483163731692658
2024-08,2025-01,5,US01,Events,1758636.32,2198415.67,439779.34999999986,0.2500683882157056,0.2500683882157056
2024-08,2025-01,5,US01,Hardware,5127357.43,5057131.1,-70226.33000000007,0.013696398380403154,-0.013696398380403154
2024-08,2025-01,5,US01,Software,906574.02,869726.87,-36847.15000000002,0.040644392169985215,-0.040644392169985215
2024-08,2025-02,6,DE01,Hardware,4821129.21,4606410.38,-214718.83000000007,0.044537041146839554,-0.044537041146839554
2024-08,2025-02,6,DE01,Software,750595.54,727201.94,-23393.600000000093,0.031166718629849696,-0.031166718629849696
2024-08,2025-02,6,ES01,Events,4109539.6,2521873.43,-1587666.17,0.386336749255318,-0.386336749255318
2024-08,2025-02,6,ES01,Hardware,4302643.11,4178252.68,-124390.43000000017,0.028910236526682353,-0.028910236526682353
2024-08,2025-02,6,ES01,Spare Parts,1844980.36,1780589.33,-64391.03000000003,0.03490065877991245,-0.03490065877991245
2024-08,2025-02,6,JP01,Hardware,2980378.1,2726787.24,-253590.85999999987,0.08508680828113717,-0.08508680828113717
2024-08,2025-02,6,JP01,Software,611390.77,611560.07,169.29999999993015,0.0002769096432383664,0.0002769096432383664
2024-08,2025-02,6,JP01,Spare Parts,2533945.69,2444714.93,-89230.75999999978,0.03521415646441885,-0.03521415646441885
2024-08,2025-02,6,US01,Events,1944392.2,2303077.87,358685.67000000016,0.1844718724956828,0.1844718724956828
2024-08,2025-02,6,US01,Hardware,5521686.0600000005,5302179.14,-219506.92000000086,0.03975360381136932,-0.03975360381136932
2024-08,2025-02,6,US01,Software,931047.71,916856.92,-14190.78999999992,0.015241743089620962,-0.015241743089620962
2024-08,2025-03,7,DE01,Hardware,5180572.17,4971128.88,-209443.29000000004,0.04042860192409983,-0.04042860192409983
2024-08,2025-03,7,DE01,Software,759496.16,789070.71,29574.54999999993,0.03893969654830109,0.03893969654830109
2024-08,2025-03,7,ES01,Events,2716147.29,2719345.0,3197.7099999999627,0.001177296243017794,0.001177296243017794
2024-08,2025-03,7,ES01,Hardware,4869884.63,4509071.24,-360813.38999999966,0.0740907469916797,-0.0740907469916797
2024-08,2025-03,7,ES01,Spare Parts,1979253.3,1923875.26,-55378.04000000004,0.027979258642640656,-0.027979258642640656
2024-08,2025-03,7,JP01,Hardware,3417998.09,2942684.14,-475313.9499999997,0.13906208765611094,-0.13906208765611094
2024-08,2025-03,7,JP01,Software,606140.1,663590.28,57450.18000000005,0.09478036513340736,0.09478036513340736
2024-08,2025-03,7,JP01,Spare Parts,2749024.93,2641443.75,-107581.18000000017,0.03913430497700149,-0.03913430497700149
2024-08,2025-03,7,US01,Events,3370352.77,2483416.97,-886935.7999999998,0.26315815005917015,-0.26315815005917015
2024-08,2025-03,7,US01,Hardware,5928981.44,5721986.03,-206995.41000000015,0.03491247393751331,-0.03491247393751331
2024-08,2025-03,7,US01,Software,938072.22,994861.12,56788.90000000002,0.06053787628419486,0.06053787628419486
2024-08,2025-04,8,DE01,Hardware,5268519.2,5086115.65,-182403.5499999998,0.0346214074725209,-0.0346214074725209
2024-08,2025-04,8,DE01,Software,766190.76,811737.53,45546.77000000002,0.059445731243222014,0.059445731243222014
2024-08,2025-04,8,ES01,Events,3028988.79,2779995.82,-248992.9700000002,0.08220333162738454,-0.08220333162738454
2024-08,2025-04,8,ES01,Hardware,4996344.79,4613370.19,-382974.5999999996,0.07665095506749438,-0.07665095506749438
2024-08,2025-04,8,ES01,Spare Parts,2037948.88,1970737.88,-67211.0,0.032979728127429775,-0.032979728127429775
2024-08,2025-04,8,JP01,Hardware,3478786.8,3010751.12,-468035.6799999997,0.13453991489216865,-0.13453991489216865
2024-08,2025-04,8,JP01,Software,631341.31,682652.55,51311.23999999999,0.08127337651958809,0.08127337651958809
2024-08,2025-04,8,JP01,Spare Parts,2804442.32,2705785.23,-98657.08999999985,0.03517886222741064,-0.03517886222741064
2024-08,2025-04,8,US01,Events,3215244.46,2538805.78,-676438.6800000002,0.21038483649233944,-0.21038483649233944
2024-08,2025-04,8,US01,Hardware,6012303.86,5854340.81,-157963.05000000075,0.026273297836946107,-0.026273297836946107
2024-08,2025-04,8,US01,Software,947569.3,1023439.46,75870.15999999992,0.08006819131856627,0.08006819131856627
2024-08,2025-05,9,DE01,Hardware,5412417.94,5201721.68,-210696.2600000007,0.03892830567330517,-0.03892830567330517
2024-08,2025-05,9,DE01,Software,770623.3099999999,834728.03,64104.72000000009,0.08318554495840529,0.08318554495840529
2024-08,2025-05,9,ES01,Events,1932368.5,2840884.97,908516.4700000002,0.470156944702835,0.470156944702835
2024-08,2025-05,9,ES01,Hardware,5135799.6,4718230.85,-417568.75,0.08130549914759136,-0.08130549914759136
2024-08,2025-05,9,ES01,Spare Parts,2078838.18,2017950.41,-60887.77000000002,0.02928932640634877,-0.02928932640634877
2024-08,2025-05,9,JP01,Hardware,3689558.87,3079184.68,-610374.19,0.16543283669031142,-0.16543283669031142
2024-08,2025-05,9,JP01,Software,635087.25,701987.04,66899.79000000004,0.10533952618321346,0.10533952618321346
2024-08,2025-05,9,JP01,Spare Parts,2882545.12,2770607.13,-111937.99000000022,0.0388330400184682,-0.0388330400184682
2024-08,2025-05,9,US01,Events,2334681.69,2594412.24,259730.55000000028,0.11124880582757313,0.11124880582757313
2024-08,2025-05,9,US01,Hardware,6069048.32,5987408.39,-81639.93000000063,0.013451850388299533,-0.013451850388299533
2024-08,2025-05,9,US01,Software,957289.79,1052425.91,95136.11999999988,0.09938069014608406,0.09938069014608406
2024-08,2025-06,10,DE01,Hardware,5749031.21,5317949.57,-431081.63999999966,0.07498335358662972,-0.07498335358662972
2024-08,2025-06,10,DE01,Software,768304.72,858046.05,89741.33000000007,0.11680434554664727,0.11680434554664727
2024-08,2025-06,10,ES01,Events,4329535.31,2902013.17,-1427522.1399999997,0.3297171723493808,-0.3297171723493808
2024-08,2025-06,10,ES01,Hardware,5161243.41,4823655.56,-337587.85000000056,0.06540824045343767,-0.06540824045343767
2024-08,2025-06,10,ES01,Spare Parts,2153654.55,2065514.93,-88139.61999999988,0.0409256071267325,-0.0409256071267325
2024-08,2025-06,10,JP01,Hardware,3815187.25,3147986.35,-667200.8999999999,0.17488024997986662,-0.17488024997986662
2024-08,2025-06,10,JP01,Software,650292.64,721596.95,71304.30999999994,0.10964957253706568,0.10964957253706568
2024-08,2025-06,10,JP01,Spare Parts,2992253.97,2835912.3,-156341.6700000004,0.05224879691612553,-0.05224879691612553
2024-08,2025-06,10,US01,Events,1257448.3800000001,2650237.01,1392788.6299999997,1.107630859566577,1.107630859566577
2024-08,2025-06,10,US01,Hardware,6244311.9399999995,6121191.76,-123120.1799999997,0.019717173194265455,-0.019717173194265455
2024-08,2025-06,10,US01,Software,975991.96,1081825.29,105833.33000000007,0.1084366822038166,0.1084366822038166
2024-08,2025-07,11,DE01,Hardware,5229403.99,4825291.45,-404112.54000000004,0.07727697855678578,-0.07727697855678578
2024-08,2025-07,11,DE01,Software,778189.27,782813.71,4624.439999999944,0.005942564589717285,0.005942564589717285
2024-08,2025-07,11,ES01,Events,2270364.41,2631039.34,360674.9299999997,0.15886213174034017,0.15886213174034017
2024-08,2025-07,11,ES01,Hardware,4803289.15,4376789.14,-426500.0100000007,0.08879332404962559,-0.08879332404962559
2024-08,2025-07,11,ES01,Spare Parts,1951425.66,1876412.94,-75012.71999999997,0.038439957789629546,-0.038439957789629546
2024-08,2025-07,11,JP01,Hardware,3464966.13,2856354.96,-608611.1699999999,0.1756470762385201,-0.1756470762385201
2024-08,2025-07,11,JP01,Software,658137.46,658328.29,190.8300000000745,0.0002899546243729608,0.0002899546243729608
2024-08,2025-07,11,JP01,Spare Parts,2711636.59,2576278.91,-135357.6799999997,0.049917337927646015,-0.049917337927646015
2024-08,2025-07,11,US01,Events,2233678.9,2402772.63,169093.72999999998,0.07570189699155057,0.07570189699155057
2024-08,2025-07,11,US01,Hardware,5759406.37,5554120.79,-205285.58000000007,0.035643531088430574,-0.035643531088430574
2024-08,2025-07,11,US01,Software,963629.47,986972.29,23342.820000000065,0.024223854424045444,0.024223854424045444
2024-08,2025-08,12,DE01,Hardware,4542451.05,4278822.39,-263628.66000000015,0.05803665402184139,-0.05803665402184139
2024-08,2025-08,12,DE01,Software,795726.88,697955.33,-97771.55000000005,0.1228707392667193,-0.1228707392667193
2024-08,2025-08,12,ES01,Events,2261436.11,2331184.66,69748.55000000028,0.030842591436288813,0.030842591436288813
2024-08,2025-08,12,ES01,Hardware,4116480.9,3881113.42,-235367.47999999998,0.05717686677472498,-0.05717686677472498
2024-08,2025-08,12,ES01,Spare Parts,1745874.2,1665903.64,-79970.56000000006,0.045805453795010005,-0.045805453795010005
2024-08,2025-08,12,JP01,Hardware,2897852.15,2532869.92,-364982.23,0.12594922415210175,-0.12594922415210175
2024-08,2025-08,12,JP01,Software,655213.58,586964.35,-68249.22999999998,0.10416333251212526,-0.10416333251212526
2024-08,2025-08,12,JP01,Spare Parts,2409330.4,2287253.67,-122076.72999999998,0.05066832261776964,-0.05066832261776964
2024-08,2025-08,12,US01,Events,3606317.76,2128933.09,-1477384.67,0.4096656945726269,-0.4096656945726269
2024-08,2025-08,12,US01,Hardware,5222020.84,4925111.08,-296909.7599999998,0.056857252986374486,-0.056857252986374486
2024-08,2025-08,12,US01,Software,972218.83,879982.76,-92236.06999999995,0.09487171730668902,-0.09487171730668902
2024-08,2025-09,13,DE01,Hardware,5646605.45,5312798.47,-333806.98000000045,0.059116398862258106,-0.059116398862258106
2024-08,2025-09,13,DE01,Software,818721.84,871355.16,52633.320000000065,0.06428718207883653,0.06428718207883653
2024-08,2025-09,13,ES01,Events,3126740.13,2892173.79,-234566.33999999985,0.07501945484673198,-0.07501945484673198
2024-08,2025-09,13,ES01,Hardware,5308837.44,4818983.25,-489854.1900000004,0.09227146160271209,-0.09227146160271209
2024-08,2025-09,13,ES01,Spare Parts,2167621.58,2070950.43,-96671.15000000014,0.04459779829281831,-0.04459779829281831
2024-08,2025-09,13,JP01,Hardware,3908057.62,3144937.13,-763120.4900000002,0.1952684848080618,-0.1952684848080618
2024-08,2025-09,13,JP01,Software,678202.3,732789.6,54587.29999999993,0.0804882260057212,0.0804882260057212
2024-08,2025-09,13,JP01,Spare Parts,3027693.44,2843375.14,-184318.2999999998,0.06087746452956605,-0.06087746452956605
2024-08,2025-09,13,US01,Events,2193073.54,2641251.29,448177.75,0.20436056603920358,0.20436056603920358
2024-08,2025-09,13,US01,Hardware,6529200.45,6115262.62,-413937.8300000001,0.06339793565382114,-0.06339793565382114
2024-08,2025-09,13,US01,Software,1011983.77,1098605.43,86621.65999999992,0.0855958984401498,0.0855958984401498
2024-08,2025-10,14,DE01,Hardware,6073779.92,5532976.02,-540803.9000000004,0.08903910038281407,-0.08903910038281407
2024-08,2025-10,14,DE01,Software,822440.91,912429.14,89988.22999999998,0.10941604303219787,0.10941604303219787
2024-08,2025-10,14,ES01,Events,3330726.18,3009597.78,-321128.4000000004,0.09641392976951361,-0.09641392976951361
2024-08,2025-10,14,ES01,Hardware,5541776.33,5018695.68,-523080.6500000004,0.09438862538863967,-0.09438862538863967
2024-08,2025-10,14,ES01,Spare Parts,2283030.22,2159364.19,-123666.03000000026,0.05416749586433431,-0.05416749586433431
2024-08,2025-10,14,JP01,Hardware,4003732.96,3275272.31,-728460.6499999999,0.18194536380867918,-0.18194536380867918
2024-08,2025-10,14,JP01,Software,689189.6,767331.87,78142.27000000002,0.11338283398356566,0.11338283398356566
2024-08,2025-10,14,JP01,Spare Parts,3138132.84,2964765.53,-173367.31000000006,0.05524537004622152,-0.05524537004622152
2024-08,2025-10,14,US01,Events,2247091.5,2748487.67,501396.1699999999,0.22313117645632138,0.22313117645632138
2024-08,2025-10,14,US01,Hardware,6479941.62,6368696.57,-111245.04999999981,0.017167600655019453,-0.017167600655019453
2024-08,2025-10,14,US01,Software,1038292.13,1150391.54,112099.41000000003,0.10796519280175998,0.10796519280175998
2024-08,2025-11,15,DE01,Hardware,6358216.76,5754373.99,-603842.7699999996,0.09497045992499312,-0.09497045992499312
2024-08,2025-11,15,DE01,Software,825915.61,954128.65,128213.04000000004,0.1552374582192484,0.1552374582192484
2024-08,2025-11,15,ES01,Events,2475874.88,3127493.25,651618.3700000001,0.26318711630532804,0.26318711630532804
2024-08,2025-11,15,ES01,Hardware,5800706.46,5219515.1,-581191.3600000003,0.10019320301893027,-0.10019320301893027
2024-08,2025-11,15,ES01,Spare Parts,2378266.19,2248463.99,-129802.19999999972,0.05457849947402218,-0.05457849947402218
2024-08,2025-11,15,JP01,Hardware,4093016.75,3406329.93,-686686.8199999998,0.1677703420099612,-0.1677703420099612
2024-08,2025-11,15,JP01,Software,695561.03,802400.2,106839.16999999993,0.1536014316385723,0.1536014316385723
2024-08,2025-11,15,JP01,Spare Parts,3269741.41,3087097.85,-182643.56000000006,0.055858716974196455,-0.055858716974196455
2024-08,2025-11,15,US01,Events,2124756.64,2856154.63,731397.9899999998,0.3442267110646609,0.3442267110646609
2024-08,2025-11,15,US01,Hardware,6811624.12,6623535.28,-188088.83999999985,0.027612921189785183,-0.027612921189785183
2024-08,2025-11,15,US01,Software,1032223.21,1202966.33,170743.1200000001,0.16541298272105326,0.16541298272105326
2024-08,2025-12,16,DE01,Hardware,6602168.07,6080049.26,-522118.8100000005,0.07908293222229353,-0.07908293222229353
2024-08,2025-12,16,DE01,Software,845191.07,1013641.64,168450.57000000007,0.1993047205290516,0.1993047205290516
2024-08,2025-12,16,ES01,Events,4494838.58,3301824.76,-1193013.8200000003,0.2654186126523814,-0.2654186126523814
2024-08,2025-12,16,ES01,Hardware,6011418.4,5514919.43,-496498.97000000067,0.08259264901607924,-0.08259264901607924
2024-08,2025-12,16,ES01,Spare Parts,2517358.59,2378568.69,-138789.8999999999,0.055133146525620694,-0.055133146525620694
2024-08,2025-12,16,JP01,Hardware,4240733.81,3599115.0,-641618.8099999996,0.15129900596142337,-0.15129900596142337
2024-08,2025-12,16,JP01,Software,710266.15,852449.26,142183.11,0.20018286103033348,0.20018286103033348
2024-08,2025-12,16,JP01,Spare Parts,3466524.07,3265729.09,-200794.97999999998,0.05792401147239113,-0.05792401147239113
2024-08,2025-12,16,US01,Events,1956805.54,3015361.29,1058555.75,0.5409611370989884,0.5409611370989884
