snapshot_month,document_id,entity,division,counterparty,document_type,functional_currency,transaction_currency,status,age_months,transaction_amount,transaction_fx_to_eur,functional_fx_to_eur,carrying_reporting_eur,carrying_functional_amount,unrealized_fx_gain_loss_functional,realized_fx_gain_loss_functional,monthly_fx_gain_loss_functional,cumulative_fx_gain_loss_functional,unrealized_fx_gain_loss_eur,realized_fx_gain_loss_eur,monthly_fx_gain_loss_eur,cumulative_fx_gain_loss_eur
2024-11,FX-OPEX-2024-10-01163-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,USD,Settled,1,322.3216,0.9407211299404532,0.0061261818425804,303.21,49494.12,0.0,-1254.73,-1254.73,-1254.73,0.0,-7.69,-7.69,-7.69
2024-10,FX-OPEX-2024-10-01166-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,EUR,Open,0,221.7,1.0,0.0061275652519095,221.7,36180.77,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01166-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,EUR,Open,1,221.7,1.0,0.0061261818425804,221.7,36188.94,-8.17,0.0,-8.17,-8.17,-0.05,0.0,-0.05,-0.05
2024-12,FX-OPEX-2024-10-01166-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,EUR,Settled,2,221.7,1.0,0.0062079604677077,221.7,35712.21,0.0,476.73,476.73,468.56,0.0,2.96,2.96,2.91
2024-10,FX-OPEX-2024-10-01178-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,CZK,Open,0,6117.0564,0.0395288165072337,0.0061275652519095,241.8,39461.02,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01178-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,CZK,Settled,1,6117.0564,0.0395239063170494,0.0061261818425804,241.77,39465.04,0.0,-4.02,-4.02,-4.02,0.0,-0.02,-0.02,-0.02
2024-10,FX-OPEX-2024-10-01186-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,CZK,Open,0,7034.3619,0.0395288165072337,0.0061275652519095,278.06,45378.55,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01186-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,CZK,Settled,1,7034.3619,0.0395239063170494,0.0061261818425804,278.03,45383.9,0.0,-5.35,-5.35,-5.35,0.0,-0.03,-0.03,-0.03
2024-10,FX-OPEX-2024-10-01188-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,CNY,Open,0,1142.1361,0.1294066480133542,0.0061275652519095,147.8,24120.51,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01188-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,CNY,Settled,1,1142.1361,0.1305195798015359,0.0061261818425804,149.07,24333.26,0.0,-212.75,-212.75,-212.75,0.0,-1.3,-1.3,-1.3
2024-10,FX-OPEX-2024-10-01192-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,CNY,Open,0,1878.0333,0.1294066480133542,0.0061275652519095,243.03,39661.76,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01192-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,CNY,Open,1,1878.0333,0.1305195798015359,0.0061261818425804,245.12,40011.87,-350.11,0.0,-350.11,-350.11,-2.14,0.0,-2.14,-2.14
2024-12,FX-OPEX-2024-10-01192-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,CNY,Settled,2,1878.0333,0.1310644332413479,0.0062079604677077,246.14,39649.09,0.0,362.78,362.78,12.67,0.0,2.25,2.25,0.11
2024-10,FX-OPEX-2024-10-01200-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,EUR,Open,0,307.74,1.0,0.0061275652519095,307.74,50222.23,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01200-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,EUR,Open,1,307.74,1.0,0.0061261818425804,307.74,50233.57,-11.34,0.0,-11.34,-11.34,-0.07,0.0,-0.07,-0.07
2024-12,FX-OPEX-2024-10-01200-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,EUR,Settled,2,307.74,1.0,0.0062079604677077,307.74,49571.84,0.0,661.73,661.73,650.39,0.0,4.11,4.11,4.04
2024-10,FX-OPEX-2024-10-01215-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,USD,Open,0,219.9407,0.9170653907495976,0.0061275652519095,201.7,32916.83,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01215-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,USD,Open,1,219.9407,0.9407211299404532,0.0061261818425804,206.9,33773.08,-856.25,0.0,-856.25,-856.25,-5.25,0.0,-5.25,-5.25
2024-12,FX-OPEX-2024-10-01215-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,USD,Settled,2,219.9407,0.9543122986997497,0.0062079604677077,209.89,33809.82,0.0,-36.74,-36.74,-892.99,0.0,-0.23,-0.23,-5.48
2024-10,FX-OPEX-2024-10-01232-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,EUR,Open,0,299.59,1.0,0.0061275652519095,299.59,48892.18,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01232-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,EUR,Open,1,299.59,1.0,0.0061261818425804,299.59,48903.22,-11.04,0.0,-11.04,-11.04,-0.07,0.0,-0.07,-0.07
2024-12,FX-OPEX-2024-10-01232-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,EUR,Settled,2,299.59,1.0,0.0062079604677077,299.59,48259.01,0.0,644.21,644.21,633.17,0.0,4.0,4.0,3.93
2024-10,FX-OPEX-2024-10-01242-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,EUR,Open,0,258.59,1.0,0.0061275652519095,258.59,42201.1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01242-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,EUR,Open,1,258.59,1.0,0.0061261818425804,258.59,42210.63,-9.53,0.0,-9.53,-9.53,-0.06,0.0,-0.06,-0.06
2024-12,FX-OPEX-2024-10-01242-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,EUR,Settled,2,258.59,1.0,0.0062079604677077,258.59,41654.58,0.0,556.05,556.05,546.52,0.0,3.45,3.45,3.39
2024-10,FX-OPEX-2024-10-01244-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,EUR,Open,0,245.36,1.0,0.0061275652519095,245.36,40042.01,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01244-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,EUR,Open,1,245.36,1.0,0.0061261818425804,245.36,40051.05,-9.04,0.0,-9.04,-9.04,-0.06,0.0,-0.06,-0.06
2024-12,FX-OPEX-2024-10-01244-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,EUR,Settled,2,245.36,1.0,0.0062079604677077,245.36,39523.45,0.0,527.6,527.6,518.56,0.0,3.28,3.28,3.22
2024-10,FX-OPEX-2024-10-01249-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,USD,Open,0,139.6411,0.9170653907495976,0.0061275652519095,128.06,20899.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01249-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,USD,Open,1,139.6411,0.9407211299404532,0.0061261818425804,131.36,21442.39,-543.39,0.0,-543.39,-543.39,-3.33,0.0,-3.33,-3.33
2024-12,FX-OPEX-2024-10-01249-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,USD,Settled,2,139.6411,0.9543122986997497,0.0062079604677077,133.26,21465.99,0.0,-23.6,-23.6,-566.99,0.0,-0.15,-0.15,-3.48
2024-10,FX-OPEX-2024-10-01262-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,CZK,Open,0,2338.0412,0.0395288165072337,0.0061275652519095,92.42,15082.66,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01262-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,CZK,Open,1,2338.0412,0.0395239063170494,0.0061261818425804,92.41,15084.44,-1.78,0.0,-1.78,-1.78,-0.01,0.0,-0.01,-0.01
2024-12,FX-OPEX-2024-10-01262-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,CZK,Settled,2,2338.0412,0.0397834982027804,0.0062079604677077,93.02,14983.99,0.0,100.45,100.45,98.67,0.0,0.62,0.62,0.61
2024-10,FX-OPEX-2024-10-01270-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,CNY,Open,0,622.8428,0.1294066480133542,0.0061275652519095,80.6,13153.67,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01270-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,CNY,Settled,1,622.8428,0.1305195798015359,0.0061261818425804,81.29,13269.28,0.0,-115.61,-115.61,-115.61,0.0,-0.71,-0.71,-0.71
2024-10,FX-OPEX-2024-10-01272-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,EUR,Open,0,109.85,1.0,0.0061275652519095,109.85,17927.19,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01272-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,EUR,Open,1,109.85,1.0,0.0061261818425804,109.85,17931.23,-4.04,0.0,-4.04,-4.04,-0.02,0.0,-0.02,-0.02
2024-12,FX-OPEX-2024-10-01272-JP01-2100_AP,JP01,Software,EXTERNAL,Payable,JPY,EUR,Settled,2,109.85,1.0,0.0062079604677077,109.85,17695.02,0.0,236.21,236.21,232.17,0.0,1.47,1.47,1.45
2024-10,FX-OPEX-2024-10-01280-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Open,0,5662.9239,0.1294066480133542,0.0061275652519095,732.82,119593.99,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01280-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Open,1,5662.9239,0.1305195798015359,0.0061261818425804,739.12,120649.37,-1055.38,0.0,-1055.38,-1055.38,-6.47,0.0,-6.47,-6.47
2024-12,FX-OPEX-2024-10-01280-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Settled,2,5662.9239,0.1310644332413479,0.0062079604677077,742.21,119557.78,0.0,1091.59,1091.59,36.21,0.0,6.78,6.78,0.31
2024-10,FX-OPEX-2024-10-01285-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CZK,Open,0,17497.1087,0.0395288165072337,0.0061275652519095,691.64,112873.54,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01285-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CZK,Open,1,17497.1087,0.0395239063170494,0.0061261818425804,691.55,112884.34,-10.8,0.0,-10.8,-10.8,-0.07,0.0,-0.07,-0.07
2024-12,FX-OPEX-2024-10-01285-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CZK,Settled,2,17497.1087,0.0397834982027804,0.0062079604677077,696.1,112130.22,0.0,754.12,754.12,743.32,0.0,4.68,4.68,4.61
2024-10,FX-OPEX-2024-10-01286-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Open,0,4449.4623,0.1294066480133542,0.0061275652519095,575.79,93967.18,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01286-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Open,1,4449.4623,0.1305195798015359,0.0061261818425804,580.74,94796.4,-829.22,0.0,-829.22,-829.22,-5.08,0.0,-5.08,-5.08
2024-12,FX-OPEX-2024-10-01286-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Settled,2,4449.4623,0.1310644332413479,0.0062079604677077,583.17,93939.06,0.0,857.34,857.34,28.12,0.0,5.32,5.32,0.24
2024-10,FX-OPEX-2024-10-01292-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Open,0,5482.5622,0.1294066480133542,0.0061275652519095,709.48,115784.98,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01292-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Settled,1,5482.5622,0.1305195798015359,0.0061261818425804,715.58,116806.85,0.0,-1021.87,-1021.87,-1021.87,0.0,-6.26,-6.26,-6.26
2024-10,FX-OPEX-2024-10-01300-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Open,0,759.3788,0.9170653907495976,0.0061275652519095,696.4,113650.36,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01300-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Open,1,759.3788,0.9407211299404532,0.0061261818425804,714.36,116607.7,-2957.34,0.0,-2957.34,-2957.34,-18.12,0.0,-18.12,-18.12
2024-12,FX-OPEX-2024-10-01300-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Settled,2,759.3788,0.9543122986997497,0.0062079604677077,724.68,116733.99,0.0,-126.29,-126.29,-3083.63,0.0,-0.78,-0.78,-18.9
2024-10,FX-OPEX-2024-10-01315-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,EUR,Open,0,738.19,1.0,0.0061275652519095,738.19,120470.36,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01315-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,EUR,Open,1,738.19,1.0,0.0061261818425804,738.19,120497.57,-27.21,0.0,-27.21,-27.21,-0.17,0.0,-0.17,-0.17
2024-12,FX-OPEX-2024-10-01315-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,EUR,Settled,2,738.19,1.0,0.0062079604677077,738.19,118910.23,0.0,1587.34,1587.34,1560.13,0.0,9.85,9.85,9.68
2024-10,FX-OPEX-2024-10-01318-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CZK,Open,0,16883.6322,0.0395288165072337,0.0061275652519095,667.39,108916.02,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01318-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CZK,Settled,1,16883.6322,0.0395239063170494,0.0061261818425804,667.31,108927.55,0.0,-11.53,-11.53,-11.53,0.0,-0.07,-0.07,-0.07
2024-10,FX-OPEX-2024-10-01324-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Open,0,4667.3027,0.1294066480133542,0.0061275652519095,603.98,98567.7,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01324-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Open,1,4667.3027,0.1305195798015359,0.0061261818425804,609.17,99437.14,-869.44,0.0,-869.44,-869.44,-5.33,0.0,-5.33,-5.33
2024-12,FX-OPEX-2024-10-01324-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Settled,2,4667.3027,0.1310644332413479,0.0062079604677077,611.72,98538.0,0.0,899.14,899.14,29.7,0.0,5.58,5.58,0.25
2024-10,FX-OPEX-2024-10-01326-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Open,0,4500.4643,0.1294066480133542,0.0061275652519095,582.39,95044.28,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01326-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Open,1,4500.4643,0.1305195798015359,0.0061261818425804,587.4,95883.54,-839.26,0.0,-839.26,-839.26,-5.14,0.0,-5.14,-5.14
2024-12,FX-OPEX-2024-10-01326-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Settled,2,4500.4643,0.1310644332413479,0.0062079604677077,589.85,95015.1,0.0,868.44,868.44,29.18,0.0,5.39,5.39,0.25
2024-10,FX-OPEX-2024-10-01331-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Open,0,5662.9239,0.1294066480133542,0.0061275652519095,732.82,119593.99,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01331-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Settled,1,5662.9239,0.1305195798015359,0.0061261818425804,739.12,120649.37,0.0,-1055.38,-1055.38,-1055.38,0.0,-6.47,-6.47,-6.47
2024-10,FX-OPEX-2024-10-01332-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,EUR,Open,0,779.04,1.0,0.0061275652519095,779.04,127136.96,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01332-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,EUR,Open,1,779.04,1.0,0.0061261818425804,779.04,127165.67,-28.71,0.0,-28.71,-28.71,-0.18,0.0,-0.18,-0.18
2024-12,FX-OPEX-2024-10-01332-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,EUR,Settled,2,779.04,1.0,0.0062079604677077,779.04,125490.49,0.0,1675.18,1675.18,1646.47,0.0,10.4,10.4,10.22
2024-10,FX-OPEX-2024-10-01335-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Open,0,588.2678,0.9170653907495976,0.0061275652519095,539.48,88041.49,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01335-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Settled,1,588.2678,0.9407211299404532,0.0061261818425804,553.4,90333.59,0.0,-2292.1,-2292.1,-2292.1,0.0,-14.04,-14.04,-14.04
2024-10,FX-OPEX-2024-10-01337-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Open,0,5704.421,0.1294066480133542,0.0061275652519095,738.19,120470.36,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01337-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Open,1,5704.421,0.1305195798015359,0.0061261818425804,744.54,121534.1,-1063.74,0.0,-1063.74,-1063.74,-6.52,0.0,-6.52,-6.52
2024-12,FX-OPEX-2024-10-01337-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Settled,2,5704.421,0.1310644332413479,0.0062079604677077,747.65,120434.08,0.0,1100.02,1100.02,36.28,0.0,6.83,6.83,0.31
2024-10,FX-OPEX-2024-10-01344-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,EUR,Open,0,855.63,1.0,0.0061275652519095,855.63,139636.21,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01344-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,EUR,Settled,1,855.63,1.0,0.0061261818425804,855.63,139667.74,0.0,-31.53,-31.53,-31.53,0.0,-0.19,-0.19,-0.19
2024-10,FX-OPEX-2024-10-01357-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Open,0,849.4923,0.9170653907495976,0.0061275652519095,779.04,127136.96,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01357-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Settled,1,849.4923,0.9407211299404532,0.0061261818425804,799.14,130446.67,0.0,-3309.71,-3309.71,-3309.71,0.0,-20.28,-20.28,-20.28
2024-10,FX-OPEX-2024-10-01359-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CZK,Open,0,13647.765,0.0395288165072337,0.0061275652519095,539.48,88041.49,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01359-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CZK,Open,1,13647.765,0.0395239063170494,0.0061261818425804,539.41,88049.95,-8.46,0.0,-8.46,-8.46,-0.05,0.0,-0.05,-0.05
2024-12,FX-OPEX-2024-10-01359-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CZK,Settled,2,13647.765,0.0397834982027804,0.0062079604677077,542.96,87461.9,0.0,588.05,588.05,579.59,0.0,3.65,3.65,3.6
2024-10,FX-OPEX-2024-10-01365-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CZK,Open,0,16883.6322,0.0395288165072337,0.0061275652519095,667.39,108916.02,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01365-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CZK,Settled,1,16883.6322,0.0395239063170494,0.0061261818425804,667.31,108927.55,0.0,-11.53,-11.53,-11.53,0.0,-0.07,-0.07,-0.07
2024-10,FX-OPEX-2024-10-01367-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Open,0,773.6417,0.9170653907495976,0.0061275652519095,709.48,115784.98,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01367-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Open,1,773.6417,0.9407211299404532,0.0061261818425804,727.78,118798.3,-3013.32,0.0,-3013.32,-3013.32,-18.46,0.0,-18.46,-18.46
2024-12,FX-OPEX-2024-10-01367-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Settled,2,773.6417,0.9543122986997497,0.0062079604677077,738.3,118927.95,0.0,-129.65,-129.65,-3142.97,0.0,-0.8,-0.8,-19.26
2024-10,FX-OPEX-2024-10-01375-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Open,0,754.1883,0.9170653907495976,0.0061275652519095,691.64,112873.54,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01375-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Open,1,754.1883,0.9407211299404532,0.0061261818425804,709.48,115811.12,-2937.58,0.0,-2937.58,-2937.58,-18.0,0.0,-18.0,-18.0
2024-12,FX-OPEX-2024-10-01375-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Settled,2,754.1883,0.9543122986997497,0.0062079604677077,719.73,115936.63,0.0,-125.51,-125.51,-3063.09,0.0,-0.78,-0.78,-18.78
2024-10,FX-OPEX-2024-10-01380-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,EUR,Open,0,709.48,1.0,0.0061275652519095,709.48,115784.98,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01380-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,EUR,Settled,1,709.48,1.0,0.0061261818425804,709.48,115811.12,0.0,-26.14,-26.14,-26.14,0.0,-0.16,-0.16,-0.16
2024-10,FX-OPEX-2024-10-01384-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Open,0,4500.4643,0.1294066480133542,0.0061275652519095,582.39,95044.28,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01384-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Open,1,4500.4643,0.1305195798015359,0.0061261818425804,587.4,95883.54,-839.26,0.0,-839.26,-839.26,-5.14,0.0,-5.14,-5.14
2024-12,FX-OPEX-2024-10-01384-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Settled,2,4500.4643,0.1310644332413479,0.0062079604677077,589.85,95015.1,0.0,868.44,868.44,29.18,0.0,5.39,5.39,0.25
2024-10,FX-OPEX-2024-10-01393-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Open,0,3640.4621,0.1294066480133542,0.0061275652519095,471.1,76882.09,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01393-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Open,1,3640.4621,0.1305195798015359,0.0061261818425804,475.15,77560.54,-678.45,0.0,-678.45,-678.45,-4.16,0.0,-4.16,-4.16
2024-12,FX-OPEX-2024-10-01393-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CNY,Settled,2,3640.4621,0.1310644332413479,0.0062079604677077,477.14,76859.38,0.0,701.16,701.16,22.71,0.0,4.35,4.35,0.19
2024-10,FX-OPEX-2024-10-01394-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,EUR,Open,0,500.81,1.0,0.0061275652519095,500.81,81730.67,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01394-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,EUR,Open,1,500.81,1.0,0.0061261818425804,500.81,81749.12,-18.45,0.0,-18.45,-18.45,-0.11,0.0,-0.11,-0.11
2024-12,FX-OPEX-2024-10-01394-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,EUR,Settled,2,500.81,1.0,0.0062079604677077,500.81,80672.23,0.0,1076.89,1076.89,1058.44,0.0,6.69,6.69,6.58
2024-10,FX-OPEX-2024-10-01402-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Open,0,1024.4853,0.9170653907495976,0.0061275652519095,939.52,153326.8,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01402-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,USD,Settled,1,1024.4853,0.9407211299404532,0.0061261818425804,963.75,157316.58,0.0,-3989.78,-3989.78,-3989.78,0.0,-24.44,-24.44,-24.44
2024-10,FX-OPEX-2024-10-01406-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CZK,Open,0,14566.3354,0.0395288165072337,0.0061275652519095,575.79,93967.18,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2024-11,FX-OPEX-2024-10-01406-JP01-2100_AP,JP01,Hardware,EXTERNAL,Payable,JPY,CZK,Settled,1,14566.3354,0.0395239063170494,0.0061261818425804,575.72,93976.97,0.0,-9.79,-9.79,-9.79,0.0,-0.06,-0.06,-0.06
