month,entity,division,revenue,variable_production_cost,variable_selling_cost,fixed_production_cost,marginal_contribution,gross_profit,opex,depreciation,ebit,interest,ebt,tax,net_income,factory_absorption_variance,inventory_provision_expense,credit_loss_expense
2025-03,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,1.34,0.0,-1.34,0.0,-1.34,0.0,-1.34,0.0,0.0,1.34
2025-04,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,-10018.92,572.81,0.0,-10591.73,0.0,-10591.73,0.0,-10591.73,0.0,10018.92,572.81
2025-04,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-12.54,0.0,12.54,0.0,12.54,0.0,12.54,0.0,0.0,-12.54
2025-04,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,1357.02,0.0,-1357.02,0.0,-1357.02,0.0,-1357.02,0.0,0.0,1357.02
2025-04,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,-8660.15,287.22,0.0,-8947.369999999999,0.0,-8947.369999999999,0.0,-8947.369999999999,0.0,8660.15,287.22
2025-04,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,265.84,127.61,0.0,138.22999999999996,0.0,138.22999999999996,0.0,138.22999999999996,0.0,-265.84,127.61
2025-04,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,-2259.36,220.6,0.0,-2479.96,0.0,-2479.96,0.0,-2479.96,0.0,2259.36,220.6
2025-04,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,48.63,0.0,-48.63,0.0,-48.63,0.0,-48.63,0.0,0.0,48.63
2025-04,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,793.35,138.69,0.0,654.6600000000001,0.0,654.6600000000001,0.0,654.6600000000001,0.0,-793.35,138.69
2025-04,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-1014.39,0.0,1014.39,0.0,1014.39,0.0,1014.39,0.0,0.0,-1014.39
2025-04,US01,Hardware,0.0,0.0,0.0,0.0,0.0,-15162.21,191.95,0.0,-15354.16,0.0,-15354.16,0.0,-15354.16,0.0,15162.21,191.95
2025-04,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-11.45,0.0,11.45,0.0,11.45,0.0,11.45,0.0,0.0,-11.45
2025-05,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,-509.7,976.28,0.0,-1485.98,0.0,-1485.98,0.0,-1485.98,0.0,509.7,976.28
2025-05,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,34.87,0.0,-34.87,0.0,-34.87,0.0,-34.87,0.0,0.0,34.87
2025-05,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-1580.27,0.0,1580.27,0.0,1580.27,0.0,1580.27,0.0,0.0,-1580.27
2025-05,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,-1023.66,550.99,0.0,-1574.65,0.0,-1574.65,0.0,-1574.65,0.0,1023.66,550.99
2025-05,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-65.82,191.97,0.0,-257.78999999999996,0.0,-257.78999999999996,0.0,-257.78999999999996,0.0,65.82,191.97
2025-05,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,2631.4,872.28,0.0,1759.1200000000001,0.0,1759.1200000000001,0.0,1759.1200000000001,0.0,-2631.4,872.28
2025-05,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,15.8,0.0,-15.8,0.0,-15.8,0.0,-15.8,0.0,0.0,15.8
2025-05,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-1065.58,314.65,0.0,-1380.23,0.0,-1380.23,0.0,-1380.23,0.0,1065.58,314.65
2025-05,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-2096.6,0.0,2096.6,0.0,2096.6,0.0,2096.6,0.0,0.0,-2096.6
2025-05,US01,Hardware,0.0,0.0,0.0,0.0,0.0,-673.86,401.39,0.0,-1075.25,0.0,-1075.25,0.0,-1075.25,0.0,673.86,401.39
2025-05,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,63.98,0.0,-63.98,0.0,-63.98,0.0,-63.98,0.0,0.0,63.98
2025-06,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,-7607.73,1202.16,0.0,-8809.89,0.0,-8809.89,0.0,-8809.89,0.0,7607.73,1202.16
2025-06,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-25.63,0.0,25.63,0.0,25.63,0.0,25.63,0.0,0.0,-25.63
2025-06,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,4319.75,0.0,-4319.75,0.0,-4319.75,0.0,-4319.75,0.0,0.0,4319.75
2025-06,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,-1703.24,31.93,0.0,-1735.17,0.0,-1735.17,0.0,-1735.17,0.0,1703.24,31.93
2025-06,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-614.73,228.98,0.0,-843.71,0.0,-843.71,0.0,-843.71,0.0,614.73,228.98
2025-06,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,-2800.42,430.37,0.0,-3230.79,0.0,-3230.79,0.0,-3230.79,0.0,2800.42,430.37
2025-06,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,19.55,0.0,-19.55,0.0,-19.55,0.0,-19.55,0.0,0.0,19.55
2025-06,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-932.35,300.63,0.0,-1232.98,0.0,-1232.98,0.0,-1232.98,0.0,932.35,300.63
2025-06,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-2170.35,0.0,2170.35,0.0,2170.35,0.0,2170.35,0.0,0.0,-2170.35
2025-06,US01,Hardware,0.0,0.0,0.0,0.0,0.0,-2577.08,482.83,0.0,-3059.91,0.0,-3059.91,0.0,-3059.91,0.0,2577.08,482.83
2025-06,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,12.85,0.0,-12.85,0.0,-12.85,0.0,-12.85,0.0,0.0,12.85
2025-07,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,-4609.08,-1382.15,0.0,-3226.93,0.0,-3226.93,0.0,-3226.93,0.0,4609.08,-1382.15
2025-07,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,27.35,0.0,-27.35,0.0,-27.35,0.0,-27.35,0.0,0.0,27.35
2025-07,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-3902.55,0.0,3902.55,0.0,3902.55,0.0,3902.55,0.0,0.0,-3902.55
2025-07,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,11036.24,-1003.06,0.0,12039.3,0.0,12039.3,0.0,12039.3,0.0,-11036.24,-1003.06
2025-07,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,2903.78,-617.74,0.0,3521.5200000000004,0.0,3521.5200000000004,0.0,3521.5200000000004,0.0,-2903.78,-617.74
2025-07,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,-2195.79,-1229.07,0.0,-966.72,0.0,-966.72,0.0,-966.72,0.0,2195.79,-1229.07
2025-07,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,3.38,0.0,-3.38,0.0,-3.38,0.0,-3.38,0.0,0.0,3.38
2025-07,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,3952.11,-858.97,0.0,4811.08,0.0,4811.08,0.0,4811.08,0.0,-3952.11,-858.97
2025-07,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,1354.06,0.0,-1354.06,0.0,-1354.06,0.0,-1354.06,0.0,0.0,1354.06
2025-07,US01,Hardware,0.0,0.0,0.0,0.0,0.0,3139.04,-1485.18,0.0,4624.22,0.0,4624.22,0.0,4624.22,0.0,-3139.04,-1485.18
2025-07,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-57.66,0.0,57.66,0.0,57.66,0.0,57.66,0.0,0.0,-57.66
2025-08,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,7664.02,-1899.73,0.0,9563.75,0.0,9563.75,0.0,9563.75,0.0,-7664.02,-1899.73
2025-08,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,35.57,0.0,-35.57,0.0,-35.57,0.0,-35.57,0.0,0.0,35.57
2025-08,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-1029.27,0.0,1029.27,0.0,1029.27,0.0,1029.27,0.0,0.0,-1029.27
2025-08,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,2660.89,-1921.41,0.0,4582.3,0.0,4582.3,0.0,4582.3,0.0,-2660.89,-1921.41
2025-08,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,1412.99,-655.6,0.0,2068.59,0.0,2068.59,0.0,2068.59,0.0,-1412.99,-655.6
2025-08,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,3828.1,-2090.98,0.0,5919.08,0.0,5919.08,0.0,5919.08,0.0,-3828.1,-2090.98
2025-08,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-19.13,0.0,19.13,0.0,19.13,0.0,19.13,0.0,0.0,-19.13
2025-08,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,2258.39,-891.02,0.0,3149.41,0.0,3149.41,0.0,3149.41,0.0,-2258.39,-891.02
2025-08,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,3971.57,0.0,-3971.57,0.0,-3971.57,0.0,-3971.57,0.0,0.0,3971.57
2025-08,US01,Hardware,0.0,0.0,0.0,0.0,0.0,4742.87,-1742.93,0.0,6485.8,0.0,6485.8,0.0,6485.8,0.0,-4742.87,-1742.93
2025-08,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,36.29,0.0,-36.29,0.0,-36.29,0.0,-36.29,0.0,0.0,36.29
2025-09,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,-5863.34,2620.68,0.0,-8484.02,0.0,-8484.02,0.0,-8484.02,0.0,5863.34,2620.68
2025-09,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,25.47,0.0,-25.47,0.0,-25.47,0.0,-25.47,0.0,0.0,25.47
2025-09,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,3057.07,0.0,-3057.07,0.0,-3057.07,0.0,-3057.07,0.0,0.0,3057.07
2025-09,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,3317.38,5348.81,0.0,-2031.4300000000003,0.0,-2031.4300000000003,0.0,-2031.4300000000003,0.0,-3317.38,5348.81
2025-09,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-6111.75,1262.13,0.0,-7373.88,0.0,-7373.88,0.0,-7373.88,0.0,6111.75,1262.13
2025-09,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,1330.64,6425.0,0.0,-5094.36,0.0,-5094.36,0.0,-5094.36,0.0,-1330.64,6425.0
2025-09,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,60.53,0.0,-60.53,0.0,-60.53,0.0,-60.53,0.0,0.0,60.53
2025-09,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-11702.4,1693.09,0.0,-13395.49,0.0,-13395.49,0.0,-13395.49,0.0,11702.4,1693.09
2025-09,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-3523.0,0.0,3523.0,0.0,3523.0,0.0,3523.0,0.0,0.0,-3523.0
2025-09,US01,Hardware,0.0,0.0,0.0,0.0,0.0,8298.53,5475.51,0.0,2823.0200000000004,0.0,2823.0200000000004,0.0,2823.0200000000004,0.0,-8298.53,5475.51
2025-09,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,84.97,0.0,-84.97,0.0,-84.97,0.0,-84.97,0.0,0.0,84.97
2025-10,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,4026.24,-34.53,0.0,4060.77,0.0,4060.77,0.0,4060.77,0.0,-4026.24,-34.53
2025-10,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,-16.0
2025-10,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-257.54,0.0,257.54,0.0,257.54,0.0,257.54,0.0,0.0,-257.54
2025-10,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,-7542.86,-1523.01,0.0,-6019.849999999999,0.0,-6019.849999999999,0.0,-6019.849999999999,0.0,7542.86,-1523.01
2025-10,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-1148.32,366.33,0.0,-1514.6499999999999,0.0,-1514.6499999999999,0.0,-1514.6499999999999,0.0,1148.32,366.33
2025-10,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,346.45,-2508.93,0.0,2855.3799999999997,0.0,2855.3799999999997,0.0,2855.3799999999997,0.0,-346.45,-2508.93
2025-10,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-7.35,0.0,7.35,0.0,7.35,0.0,7.35,0.0,0.0,-7.35
2025-10,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-3793.97,422.14,0.0,-4216.11,0.0,-4216.11,0.0,-4216.11,0.0,3793.97,422.14
2025-10,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,9.15,0.0,-9.15,0.0,-9.15,0.0,-9.15,0.0,0.0,9.15
2025-10,US01,Hardware,0.0,0.0,0.0,0.0,0.0,-10310.19,-1619.77,0.0,-8690.42,0.0,-8690.42,0.0,-8690.42,0.0,10310.19,-1619.77
2025-10,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,17.11,0.0,-17.11,0.0,-17.11,0.0,-17.11,0.0,0.0,17.11
2025-11,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,3556.13,2580.1,0.0,976.0300000000002,0.0,976.0300000000002,0.0,976.0300000000002,0.0,-3556.13,2580.1
2025-11,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,16.52,0.0,-16.52,0.0,-16.52,0.0,-16.52,0.0,0.0,16.52
2025-11,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-1924.38,0.0,1924.38,0.0,1924.38,0.0,1924.38,0.0,0.0,-1924.38
2025-11,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,-176.62,744.23,0.0,-920.85,0.0,-920.85,0.0,-920.85,0.0,176.62,744.23
2025-11,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,1295.44,297.39,0.0,998.0500000000001,0.0,998.0500000000001,0.0,998.0500000000001,0.0,-1295.44,297.39
2025-11,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,1532.83,345.8,0.0,1187.03,0.0,1187.03,0.0,1187.03,0.0,-1532.83,345.8
2025-11,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,20.01,0.0,-20.01,0.0,-20.01,0.0,-20.01,0.0,0.0,20.01
2025-11,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,1571.93,398.32,0.0,1173.6100000000001,0.0,1173.6100000000001,0.0,1173.6100000000001,0.0,-1571.93,398.32
2025-11,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-315.9,0.0,315.9,0.0,315.9,0.0,315.9,0.0,0.0,-315.9
2025-11,US01,Hardware,0.0,0.0,0.0,0.0,0.0,-1841.74,975.83,0.0,-2817.57,0.0,-2817.57,0.0,-2817.57,0.0,1841.74,975.83
2025-11,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-29.94,0.0,29.94,0.0,29.94,0.0,29.94,0.0,0.0,-29.94
2025-12,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,2764.01,1077.88,0.0,1686.13,0.0,1686.13,0.0,1686.13,0.0,-2764.01,1077.88
2025-12,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,35.69,0.0,-35.69,0.0,-35.69,0.0,-35.69,0.0,0.0,35.69
2025-12,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,3808.09,0.0,-3808.09,0.0,-3808.09,0.0,-3808.09,0.0,0.0,3808.09
2025-12,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,213.28,538.85,0.0,-325.57000000000005,0.0,-325.57000000000005,0.0,-325.57000000000005,0.0,-213.28,538.85
2025-12,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-418.78,410.48,0.0,-829.26,0.0,-829.26,0.0,-829.26,0.0,418.78,410.48
2025-12,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,-249.82,467.07,0.0,-716.89,0.0,-716.89,0.0,-716.89,0.0,249.82,467.07
2025-12,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,23.51,0.0,-23.51,0.0,-23.51,0.0,-23.51,0.0,0.0,23.51
2025-12,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-673.96,601.86,0.0,-1275.8200000000002,0.0,-1275.8200000000002,0.0,-1275.8200000000002,0.0,673.96,601.86
2025-12,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-255.45,0.0,255.45,0.0,255.45,0.0,255.45,0.0,0.0,-255.45
2025-12,US01,Hardware,0.0,0.0,0.0,0.0,0.0,-941.12,709.15,0.0,-1650.27,0.0,-1650.27,0.0,-1650.27,0.0,941.12,709.15
2025-12,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,56.6,0.0,-56.6,0.0,-56.6,0.0,-56.6,0.0,0.0,56.6
2026-01,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,11488.39,-5047.84,0.0,16536.23,0.0,16536.23,0.0,16536.23,0.0,-11488.39,-5047.84
2026-01,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-12.05,0.0,12.05,0.0,12.05,0.0,12.05,0.0,0.0,-12.05
2026-01,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-4057.18,0.0,4057.18,0.0,4057.18,0.0,4057.18,0.0,0.0,-4057.18
2026-01,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,9647.57,-3702.83,0.0,13350.4,0.0,13350.4,0.0,13350.4,0.0,-9647.57,-3702.83
2026-01,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,6719.62,-1903.53,0.0,8623.15,0.0,8623.15,0.0,8623.15,0.0,-6719.62,-1903.53
2026-01,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,5843.6,-3746.39,0.0,9589.99,0.0,9589.99,0.0,9589.99,0.0,-5843.6,-3746.39
2026-01,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-59.21,0.0,59.21,0.0,59.21,0.0,59.21,0.0,0.0,-59.21
2026-01,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,10912.25,-2543.65,0.0,13455.9,0.0,13455.9,0.0,13455.9,0.0,-10912.25,-2543.65
2026-01,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,218.97,0.0,-218.97,0.0,-218.97,0.0,-218.97,0.0,0.0,218.97
2026-01,US01,Hardware,0.0,0.0,0.0,0.0,0.0,9928.03,-4554.17,0.0,14482.2,0.0,14482.2,0.0,14482.2,0.0,-9928.03,-4554.17
2026-01,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-84.86,0.0,84.86,0.0,84.86,0.0,84.86,0.0,0.0,-84.86
2026-02,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,-11111.9,1415.31,0.0,-12527.21,0.0,-12527.21,0.0,-12527.21,0.0,11111.9,1415.31
2026-02,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-2.92,0.0,2.92,0.0,2.92,0.0,2.92,0.0,0.0,-2.92
2026-02,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,4187.26,0.0,-4187.26,0.0,-4187.26,0.0,-4187.26,0.0,0.0,4187.26
2026-02,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,-5553.09,615.87,0.0,-6168.96,0.0,-6168.96,0.0,-6168.96,0.0,5553.09,615.87
2026-02,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-1726.14,223.58,0.0,-1949.72,0.0,-1949.72,0.0,-1949.72,0.0,1726.14,223.58
2026-02,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,-4942.87,1152.58,0.0,-6095.45,0.0,-6095.45,0.0,-6095.45,0.0,4942.87,1152.58
2026-02,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,53.83,0.0,-53.83,0.0,-53.83,0.0,-53.83,0.0,0.0,53.83
2026-02,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-3213.72,292.31,0.0,-3506.0299999999997,0.0,-3506.0299999999997,0.0,-3506.0299999999997,0.0,3213.72,292.31
2026-02,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-887.94,0.0,887.94,0.0,887.94,0.0,887.94,0.0,0.0,-887.94
2026-02,US01,Hardware,0.0,0.0,0.0,0.0,0.0,-6291.35,1025.73,0.0,-7317.08,0.0,-7317.08,0.0,-7317.08,0.0,6291.35,1025.73
2026-02,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,121.42,0.0,-121.42,0.0,-121.42,0.0,-121.42,0.0,0.0,121.42
2026-03,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,13408.85,-87.23,0.0,13496.08,0.0,13496.08,0.0,13496.08,0.0,-13408.85,-87.23
2026-03,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,73.46,0.0,-73.46,0.0,-73.46,0.0,-73.46,0.0,0.0,73.46
2026-03,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-3348.77,0.0,3348.77,0.0,3348.77,0.0,3348.77,0.0,0.0,-3348.77
2026-03,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,-970.47,1097.78,0.0,-2068.25,0.0,-2068.25,0.0,-2068.25,0.0,970.47,1097.78
2026-03,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-6718.48,577.09,0.0,-7295.57,0.0,-7295.57,0.0,-7295.57,0.0,6718.48,577.09
2026-03,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,-5428.6,740.83,0.0,-6169.43,0.0,-6169.43,0.0,-6169.43,0.0,5428.6,740.83
2026-03,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,50.88,0.0,-50.88,0.0,-50.88,0.0,-50.88,0.0,0.0,50.88
2026-03,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-3947.36,802.65,0.0,-4750.01,0.0,-4750.01,0.0,-4750.01,0.0,3947.36,802.65
2026-03,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,2853.38,0.0,-2853.38,0.0,-2853.38,0.0,-2853.38,0.0,0.0,2853.38
2026-03,US01,Hardware,0.0,0.0,0.0,0.0,0.0,6753.35,1279.26,0.0,5474.09,0.0,5474.09,0.0,5474.09,0.0,-6753.35,1279.26
2026-03,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,4.41,0.0,-4.41,0.0,-4.41,0.0,-4.41,0.0,0.0,4.41
2026-04,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,-249.19,265.81,0.0,-515.0,0.0,-515.0,0.0,-515.0,0.0,249.19,265.81
2026-04,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-72.2,0.0,72.2,0.0,72.2,0.0,72.2,0.0,0.0,-72.2
2026-04,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,1002.17,0.0,-1002.17,0.0,-1002.17,0.0,-1002.17,0.0,0.0,1002.17
2026-04,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,-7966.81,112.19,0.0,-8079.0,0.0,-8079.0,0.0,-8079.0,0.0,7966.81,112.19
2026-04,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-1380.1,115.6,0.0,-1495.6999999999998,0.0,-1495.6999999999998,0.0,-1495.6999999999998,0.0,1380.1,115.6
2026-04,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,-4491.58,470.99,0.0,-4962.57,0.0,-4962.57,0.0,-4962.57,0.0,4491.58,470.99
2026-04,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-8.87,0.0,8.87,0.0,8.87,0.0,8.87,0.0,0.0,-8.87
2026-04,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-1241.48,44.25,0.0,-1285.73,0.0,-1285.73,0.0,-1285.73,0.0,1241.48,44.25
2026-04,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-1928.01,0.0,1928.01,0.0,1928.01,0.0,1928.01,0.0,0.0,-1928.01
2026-04,US01,Hardware,0.0,0.0,0.0,0.0,0.0,-13562.99,-486.08,0.0,-13076.91,0.0,-13076.91,0.0,-13076.91,0.0,13562.99,-486.08
2026-04,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-49.74,0.0,49.74,0.0,49.74,0.0,49.74,0.0,0.0,-49.74
2026-05,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,2900.24,695.44,0.0,2204.7999999999997,0.0,2204.7999999999997,0.0,2204.7999999999997,0.0,-2900.24,695.44
2026-05,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,105.89,0.0,-105.89,0.0,-105.89,0.0,-105.89,0.0,0.0,105.89
2026-05,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-1528.0,0.0,1528.0,0.0,1528.0,0.0,1528.0,0.0,0.0,-1528.0
2026-05,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,2059.79,229.93,0.0,1829.86,0.0,1829.86,0.0,1829.86,0.0,-2059.79,229.93
2026-05,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,1249.59,206.09,0.0,1043.5,0.0,1043.5,0.0,1043.5,0.0,-1249.59,206.09
2026-05,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,4542.16,144.84,0.0,4397.32,0.0,4397.32,0.0,4397.32,0.0,-4542.16,144.84
2026-05,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,37.64,0.0,-37.64,0.0,-37.64,0.0,-37.64,0.0,0.0,37.64
2026-05,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,941.39,203.45,0.0,737.94,0.0,737.94,0.0,737.94,0.0,-941.39,203.45
2026-05,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-2280.58,0.0,2280.58,0.0,2280.58,0.0,2280.58,0.0,0.0,-2280.58
2026-05,US01,Hardware,0.0,0.0,0.0,0.0,0.0,-400.28,1178.84,0.0,-1579.12,0.0,-1579.12,0.0,-1579.12,0.0,400.28,1178.84
2026-05,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,108.76,0.0,-108.76,0.0,-108.76,0.0,-108.76,0.0,0.0,108.76
2026-06,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,-2913.88,638.99,0.0,-3552.87,0.0,-3552.87,0.0,-3552.87,0.0,2913.88,638.99
2026-06,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-34.08,0.0,34.08,0.0,34.08,0.0,34.08,0.0,0.0,-34.08
2026-06,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,2468.56,0.0,-2468.56,0.0,-2468.56,0.0,-2468.56,0.0,0.0,2468.56
2026-06,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,1292.52,307.42,0.0,985.0999999999999,0.0,985.0999999999999,0.0,985.0999999999999,0.0,-1292.52,307.42
2026-06,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,1419.26,-25.79,0.0,1445.05,0.0,1445.05,0.0,1445.05,0.0,-1419.26,-25.79
2026-06,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,-1303.36,-356.44,0.0,-946.9199999999998,0.0,-946.9199999999998,0.0,-946.9199999999998,0.0,1303.36,-356.44
2026-06,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-38.26,0.0,38.26,0.0,38.26,0.0,38.26,0.0,0.0,-38.26
