month,entity,division,function,opening_fte,target_fte,hires,attrition,ending_fte,average_fte,annual_loaded_cost_per_fte,payroll_cost,recruitment_cost,personnel_cost,revenue,revenue_per_fte
2024-09,ES01,Spare Parts,Planning,4.4389,4.219,0.0,0.0407,4.3982,4.4186,76985.55,28347.09,0.0,28347.09,495762.86,112200.15
2024-09,ES01,Spare Parts,G&A,3.5511,3.3752,0.0,0.0326,3.5186,3.5348,81899.52,24125.18,0.0,24125.18,396610.29,112200.15
2024-09,JP01,Hardware,Sales,7.3906,6.6024,0.0,0.0677,7.3228,7.3567,124962.82,76609.51,0.0,76609.51,952457.11,129467.95
2024-09,JP01,Hardware,Product Management,4.9271,4.4016,0.0,0.0452,4.8819,4.9045,127234.87,52001.61,0.0,52001.61,634971.41,129467.95
2024-09,JP01,Hardware,Supply Chain & Commercial Ops,6.1588,5.502,0.0,0.0565,6.1024,6.1306,105650.38,53974.88,0.0,53974.88,793714.26,129467.95
2024-09,JP01,Hardware,G&A,6.1588,5.502,0.0,0.0565,6.1024,6.1306,113602.56,58037.51,0.0,58037.51,793714.26,129467.95
2024-09,JP01,Software,R&D,2.3615,2.4366,0.0532,0.0216,2.3931,2.3773,130642.94,25881.28,399.35,26280.62,225803.5,94983.83
2024-09,JP01,Software,Sales,1.4915,1.5389,0.0336,0.0137,1.5114,1.5014,124962.82,15635.37,252.22,15887.59,142612.74,94983.83
2024-09,JP01,Software,Customer Success,1.2429,1.2824,0.028,0.0114,1.2595,1.2512,104514.36,10897.38,210.18,11107.56,118843.95,94983.83
2024-09,JP01,Software,G&A,1.1186,1.1542,0.0252,0.0103,1.1336,1.1261,113602.56,10660.48,189.16,10849.64,106959.55,94983.83
2024-09,JP01,Spare Parts,Service Operations,8.6387,8.1834,0.0,0.0792,8.5595,8.5991,99970.25,71638.14,0.0,71638.14,957131.52,111305.56
2024-09,JP01,Spare Parts,Sales,4.9364,4.6762,0.0,0.0453,4.8912,4.9138,124962.82,51170.1,0.0,51170.1,546932.3,111305.56
2024-09,JP01,Spare Parts,Planning,6.1705,5.8453,0.0,0.0566,6.114,6.1422,106786.41,54658.97,0.0,54658.97,683665.38,111305.56
2024-09,JP01,Spare Parts,G&A,4.9364,4.6762,0.0,0.0453,4.8912,4.9138,113602.56,46518.27,0.0,46518.27,546932.3,111305.56
2024-09,US01,Events,Project Delivery,13.9898,9.1373,0.0,0.1282,13.8615,13.9257,140285.95,162797.81,0.0,162797.81,810298.51,58187.46
2024-09,US01,Events,Sales,6.2177,4.061,0.0,0.057,6.1607,6.1892,171460.61,88433.38,0.0,88433.38,360132.67,58187.46
2024-09,US01,Events,Program Management,6.2177,4.061,0.0,0.057,6.1607,6.1892,158990.75,82001.86,0.0,82001.86,360132.67,58187.46
2024-09,US01,Events,G&A,4.6633,3.0458,0.0,0.0427,4.6205,4.6419,155873.28,60295.48,0.0,60295.48,270099.5,58187.46
2024-09,US01,Hardware,Sales,13.1948,12.6031,0.0,0.121,13.0738,13.1343,171460.61,187668.01,0.0,187668.01,1729991.51,131715.48
2024-09,US01,Hardware,Product Management,8.7965,8.402,0.0,0.0806,8.7159,8.7562,174578.07,127386.77,0.0,127386.77,1153327.67,131715.48
2024-09,US01,Hardware,Supply Chain & Commercial Ops,10.9957,10.5025,0.0,0.1008,10.8949,10.9453,144962.15,132220.65,0.0,132220.65,1441659.59,131715.48
2024-09,US01,Hardware,G&A,10.9957,10.5025,0.0,0.1008,10.8949,10.9453,155873.28,142172.74,0.0,142172.74,1441659.59,131715.48
2024-09,US01,Software,R&D,3.5948,3.711,0.082,0.033,3.6439,3.6193,179254.27,54065.07,615.17,54680.24,336012.31,92838.19
2024-09,US01,Software,Sales,2.2704,2.3438,0.0518,0.0208,2.3014,2.2859,171460.61,32661.74,388.53,33050.27,212218.3,92838.19
2024-09,US01,Software,Customer Success,1.892,1.9531,0.0432,0.0173,1.9178,1.9049,143403.42,22764.24,323.78,23088.02,176848.58,92838.19
2024-09,US01,Software,G&A,1.7028,1.7578,0.0389,0.0156,1.726,1.7144,155873.28,22269.37,291.4,22560.76,159163.72,92838.19
2024-10,DE01,Hardware,Sales,11.6298,11.4647,0.0,0.1066,11.5232,11.5765,134032.51,129302.68,0.0,129302.68,1683496.91,145423.2
2024-10,DE01,Hardware,Product Management,7.7532,7.6431,0.0,0.0711,7.6822,7.7177,136469.47,87769.09,0.0,87769.09,1122331.28,145423.2
2024-10,DE01,Hardware,Supply Chain & Commercial Ops,9.6915,9.5539,0.0,0.0888,9.6027,9.6471,113318.4,91099.62,0.0,91099.62,1402914.09,145423.2
2024-10,DE01,Hardware,G&A,9.6915,9.5539,0.0,0.0888,9.6027,9.6471,121847.74,97956.58,0.0,97956.58,1402914.09,145423.2
2024-10,DE01,Software,R&D,2.9135,3.0162,0.0711,0.0267,2.958,2.9357,140124.9,34280.93,533.54,34814.47,263084.5,89614.17
2024-10,DE01,Software,Sales,1.8401,1.9049,0.0449,0.0169,1.8682,1.8542,134032.51,20709.76,336.97,21046.74,166158.63,89614.17
2024-10,DE01,Software,Customer Success,1.5334,1.5875,0.0374,0.0141,1.5568,1.5451,112099.92,14434.08,280.81,14714.89,138465.52,89614.17
2024-10,DE01,Software,G&A,1.3801,1.4287,0.0337,0.0127,1.4011,1.3906,121847.74,14120.29,252.73,14373.02,124618.97,89614.17
2024-10,ES01,Events,Project Delivery,17.8901,18.2881,0.3091,0.164,18.0352,17.9626,73903.3,110624.73,2318.27,112943.0,1253832.18,69802.31
2024-10,ES01,Events,Sales,7.9511,8.128,0.1374,0.0729,8.0156,7.9834,90326.26,60092.45,1030.34,61122.79,557258.75,69802.31
2024-10,ES01,Events,Program Management,7.9511,8.128,0.1374,0.0729,8.0156,7.9834,83757.08,55722.09,1030.34,56752.43,557258.75,69802.31
2024-10,ES01,Events,G&A,5.9634,6.096,0.103,0.0547,6.0117,5.9875,82114.78,40972.12,772.76,41744.88,417944.06,69802.31
2024-10,ES01,Hardware,Sales,10.7535,10.1858,0.0,0.0986,10.6549,10.7042,90326.26,80572.57,0.0,80572.57,1574484.59,147090.28
2024-10,ES01,Hardware,Product Management,7.169,6.7906,0.0,0.0657,7.1033,7.1361,91968.55,54691.68,0.0,54691.68,1049656.39,147090.28
2024-10,ES01,Hardware,Supply Chain & Commercial Ops,8.9612,8.4882,0.0,0.0821,8.8791,8.9202,76366.74,56767.04,0.0,56767.04,1312070.49,147090.28
2024-10,ES01,Hardware,G&A,8.9612,8.4882,0.0,0.0821,8.8791,8.9202,82114.78,61039.82,0.0,61039.82,1312070.49,147090.28
2024-10,ES01,Spare Parts,Service Operations,6.1575,5.928,0.0,0.0564,6.1011,6.1293,72261.01,36908.97,0.0,36908.97,718494.41,117223.37
2024-10,ES01,Spare Parts,Sales,3.5186,3.3874,0.0,0.0323,3.4863,3.5024,90326.26,26363.55,0.0,26363.55,410568.23,117223.37
2024-10,ES01,Spare Parts,Planning,4.3982,4.2343,0.0,0.0403,4.3579,4.3781,77187.89,28161.07,0.0,28161.07,513210.29,117223.37
2024-10,ES01,Spare Parts,G&A,3.5186,3.3874,0.0,0.0323,3.4863,3.5024,82114.78,23966.86,0.0,23966.86,410568.23,117223.37
2024-10,JP01,Hardware,Sales,7.3228,6.5039,0.0,0.0671,7.2557,7.2893,125291.26,76106.77,0.0,76106.77,1044480.71,143290.26
2024-10,JP01,Hardware,Product Management,4.8819,4.3359,0.0,0.0448,4.8371,4.8595,127569.28,51660.35,0.0,51660.35,696320.48,143290.26
2024-10,JP01,Hardware,Supply Chain & Commercial Ops,6.1024,5.4199,0.0,0.0559,6.0464,6.0744,105928.07,53620.68,0.0,53620.68,870400.59,143290.26
2024-10,JP01,Hardware,G&A,6.1024,5.4199,0.0,0.0559,6.0464,6.0744,113901.15,57656.64,0.0,57656.64,870400.59,143290.26
2024-10,JP01,Software,R&D,2.3931,2.481,0.0604,0.0219,2.4316,2.4123,130986.32,26331.9,453.29,26785.19,218921.38,90750.85
2024-10,JP01,Software,Sales,1.5114,1.567,0.0382,0.0139,1.5357,1.5236,125291.26,15907.6,286.29,16193.89,138266.14,90750.85
2024-10,JP01,Software,Customer Success,1.2595,1.3058,0.0318,0.0115,1.2798,1.2696,104789.05,11087.11,238.57,11325.69,115221.78,90750.85
2024-10,JP01,Software,G&A,1.1336,1.1752,0.0286,0.0104,1.1518,1.1427,113901.15,10846.09,214.72,11060.81,103699.6,90750.85
2024-10,JP01,Spare Parts,Service Operations,8.5595,8.1844,0.0,0.0785,8.4811,8.5203,100233.01,71168.02,0.0,71168.02,1006843.84,118169.87
2024-10,JP01,Spare Parts,Sales,4.8912,4.6768,0.0,0.0448,4.8463,4.8687,125291.26,50834.3,0.0,50834.3,575339.34,118169.87
2024-10,JP01,Spare Parts,Planning,6.114,5.846,0.0,0.056,6.0579,6.0859,107067.08,54300.28,0.0,54300.28,719174.17,118169.87
2024-10,JP01,Spare Parts,G&A,4.8912,4.6768,0.0,0.0448,4.8463,4.8687,113901.15,46213.0,0.0,46213.0,575339.34,118169.87
2024-10,US01,Events,Project Delivery,13.8615,9.721,0.0,0.1271,13.7345,13.798,140654.67,161729.46,0.0,161729.46,1036090.6,75089.9
2024-10,US01,Events,Sales,6.1607,4.3205,0.0,0.0565,6.1042,6.1324,171911.26,87853.04,0.0,87853.04,460484.71,75089.9
2024-10,US01,Events,Program Management,6.1607,4.3205,0.0,0.0565,6.1042,6.1324,159408.63,81463.73,0.0,81463.73,460484.71,75089.9
2024-10,US01,Events,G&A,4.6205,3.2403,0.0,0.0424,4.5782,4.5993,156282.97,59899.8,0.0,59899.8,345363.53,75089.9
2024-10,US01,Hardware,Sales,13.0738,12.5638,0.0,0.1198,12.954,13.0139,171911.26,186436.46,0.0,186436.46,1814317.96,139413.76
2024-10,US01,Hardware,Product Management,8.7159,8.3759,0.0,0.0799,8.636,8.6759,175036.92,126550.81,0.0,126550.81,1209545.31,139413.76
2024-10,US01,Hardware,Supply Chain & Commercial Ops,10.8949,10.4698,0.0,0.0999,10.795,10.8449,145343.16,131352.96,0.0,131352.96,1511931.64,139413.76
2024-10,US01,Hardware,G&A,10.8949,10.4698,0.0,0.0999,10.795,10.8449,156282.97,141239.74,0.0,141239.74,1511931.64,139413.76
2024-10,US01,Software,R&D,3.6439,3.7372,0.0697,0.0334,3.6802,3.662,179725.41,54846.47,522.76,55369.23,327544.03,89443.6
2024-10,US01,Software,Sales,2.3014,2.3603,0.044,0.0211,2.3243,2.3129,171911.26,33133.79,330.16,33463.96,206869.92,89443.6
2024-10,US01,Software,Customer Success,1.9178,1.9669,0.0367,0.0176,1.9369,1.9274,143780.33,23093.25,275.14,23368.39,172391.6,89443.6
2024-10,US01,Software,G&A,1.726,1.7703,0.033,0.0158,1.7432,1.7346,156282.97,22591.22,247.62,22838.85,155152.44,89443.6
2024-11,DE01,Hardware,Sales,11.5232,12.0773,0.3628,0.1056,11.7804,11.6518,134384.79,130485.85,2721.34,133207.18,1729788.27,148456.23
2024-11,DE01,Hardware,Product Management,7.6822,8.0515,0.2419,0.0704,7.8536,7.7679,136828.15,88572.21,1814.23,90386.44,1153192.18,148456.23
2024-11,DE01,Hardware,Supply Chain & Commercial Ops,9.6027,10.0644,0.3024,0.088,9.817,9.7099,113616.23,91933.21,2267.78,94200.99,1441490.22,148456.23
2024-11,DE01,Hardware,G&A,9.6027,10.0644,0.3024,0.088,9.817,9.7099,122167.99,98852.91,2267.78,101120.7,1441490.22,148456.23
2024-11,DE01,Software,R&D,2.958,3.0042,0.0404,0.0271,2.9712,2.9646,140493.19,34708.68,302.72,35011.4,263559.16,88902.52
2024-11,DE01,Software,Sales,1.8682,1.8974,0.0255,0.0171,1.8766,1.8724,134384.79,20968.17,191.19,21159.36,166458.42,88902.52
2024-11,DE01,Software,Customer Success,1.5568,1.5812,0.0212,0.0143,1.5638,1.5603,112394.55,14614.18,159.32,14773.51,138715.35,88902.52
2024-11,DE01,Software,G&A,1.4011,1.4231,0.0191,0.0128,1.4074,1.4043,122167.99,14296.48,143.39,14439.87,124843.82,88902.52
2024-11,ES01,Events,Project Delivery,18.0352,17.4066,0.0,0.1653,17.8699,17.9525,74097.54,110853.09,0.0,110853.09,1053186.31,58665.12
2024-11,ES01,Events,Sales,8.0156,7.7363,0.0,0.0735,7.9422,7.9789,90563.67,60216.49,0.0,60216.49,468082.8,58665.12
2024-11,ES01,Events,Program Management,8.0156,7.7363,0.0,0.0735,7.9422,7.9789,83977.22,55837.11,0.0,55837.11,468082.8,58665.12
2024-11,ES01,Events,G&A,6.0117,5.8022,0.0,0.0551,5.9566,5.9842,82330.6,41056.7,0.0,41056.7,351062.1,58665.12
2024-11,ES01,Hardware,Sales,10.6549,10.972,0.2281,0.0977,10.7854,10.7201,90563.67,80904.56,1710.77,82615.33,1587424.77,148078.81
2024-11,ES01,Hardware,Product Management,7.1033,7.3147,0.1521,0.0651,7.1902,7.1468,92210.28,54917.03,1140.51,56057.55,1058283.18,148078.81
2024-11,ES01,Hardware,Supply Chain & Commercial Ops,8.8791,9.1433,0.1901,0.0814,8.9878,8.9334,76567.46,57000.94,1425.64,58426.58,1322853.98,148078.81
2024-11,ES01,Hardware,G&A,8.8791,9.1433,0.1901,0.0814,8.9878,8.9334,82330.6,61291.33,1425.64,62716.97,1322853.98,148078.81
2024-11,ES01,Spare Parts,Service Operations,6.1011,6.2119,0.0917,0.0559,6.1368,6.1189,72450.93,36943.61,687.83,37631.44,751098.97,122749.72
2024-11,ES01,Spare Parts,Sales,3.4863,3.5496,0.0524,0.032,3.5068,3.4965,90563.67,26388.3,393.05,26781.34,429199.41,122749.72
2024-11,ES01,Spare Parts,Planning,4.3579,4.4371,0.0655,0.0399,4.3835,4.3707,77390.77,28187.5,491.31,28678.8,536499.26,122749.72
2024-11,ES01,Spare Parts,G&A,3.4863,3.5496,0.0524,0.032,3.5068,3.4965,82330.6,23989.36,393.05,24382.41,429199.41,122749.72
2024-11,JP01,Hardware,Sales,7.2557,6.9869,0.0,0.0665,7.1892,7.2224,125620.57,75607.32,0.0,75607.32,1123107.66,155502.38
2024-11,JP01,Hardware,Product Management,4.8371,4.6579,0.0,0.0443,4.7928,4.815,127904.58,51321.34,0.0,51321.34,748738.44,155502.38
2024-11,JP01,Hardware,Supply Chain & Commercial Ops,6.0464,5.8224,0.0,0.0554,5.991,6.0187,106206.48,53268.8,0.0,53268.8,935923.05,155502.38
2024-11,JP01,Hardware,G&A,6.0464,5.8224,0.0,0.0554,5.991,6.0187,114200.52,57278.28,0.0,57278.28,935923.05,155502.38
2024-11,JP01,Software,R&D,2.4316,2.479,0.0383,0.0223,2.4476,2.4396,131330.59,26699.59,287.5,26987.09,212856.97,87250.51
2024-11,JP01,Software,Sales,1.5357,1.5657,0.0242,0.0141,1.5459,1.5408,125620.57,16129.73,181.58,16311.31,134435.98,87250.51
2024-11,JP01,Software,Customer Success,1.2798,1.3047,0.0202,0.0117,1.2882,1.284,105064.48,11241.93,151.32,11393.25,112029.98,87250.51
2024-11,JP01,Software,G&A,1.1518,1.1743,0.0182,0.0106,1.1594,1.1556,114200.52,10997.54,136.19,11133.73,100826.98,87250.51
2024-11,JP01,Spare Parts,Service Operations,8.4811,8.6096,0.1134,0.0777,8.5168,8.4989,100496.45,71175.98,850.77,72026.76,1056328.8,124289.7
2024-11,JP01,Spare Parts,Sales,4.8463,4.9198,0.0648,0.0444,4.8667,4.8565,125620.57,50839.99,486.16,51326.15,603616.46,124289.7
2024-11,JP01,Spare Parts,Planning,6.0579,6.1497,0.081,0.0555,6.0834,6.0707,107348.49,54306.35,607.7,54914.05,754520.57,124289.7
2024-11,JP01,Spare Parts,G&A,4.8463,4.9198,0.0648,0.0444,4.8667,4.8565,114200.52,46218.17,486.16,46704.33,603616.46,124289.7
2024-11,US01,Events,Project Delivery,13.7345,11.1587,0.0,0.1259,13.6086,13.6715,141024.36,160668.12,0.0,160668.12,953802.96,69765.68
2024-11,US01,Events,Sales,6.1042,4.9594,0.0,0.056,6.0483,6.0762,172363.1,87276.51,0.0,87276.51,423912.43,69765.68
2024-11,US01,Events,Program Management,6.1042,4.9594,0.0,0.056,6.0483,6.0762,159827.61,80929.13,0.0,80929.13,423912.43,69765.68
2024-11,US01,Events,G&A,4.5782,3.7196,0.0,0.042,4.5362,4.5572,156693.73,59506.71,0.0,59506.71,317934.32,69765.68
2024-11,US01,Hardware,Sales,12.954,13.0715,0.13,0.1187,12.9652,12.9596,172363.1,186146.28,974.65,187120.93,1902593.51,146809.69
2024-11,US01,Hardware,Product Management,8.636,8.7143,0.0866,0.0792,8.6435,8.6397,175496.98,126353.84,649.77,127003.6,1268395.68,146809.69
2024-11,US01,Hardware,Supply Chain & Commercial Ops,10.795,10.8929,0.1083,0.099,10.8043,10.7997,145725.17,131148.51,812.21,131960.72,1585494.59,146809.69
2024-11,US01,Hardware,G&A,10.795,10.8929,0.1083,0.099,10.8043,10.7997,156693.73,141019.91,812.21,141832.12,1585494.59,146809.69
2024-11,US01,Software,R&D,3.6802,3.7173,0.039,0.0337,3.6854,3.6828,180197.79,55302.54,292.34,55594.88,333994.2,90690.55
2024-11,US01,Software,Sales,2.3243,2.3478,0.0246,0.0213,2.3276,2.326,172363.1,33409.32,184.64,33593.95,210943.71,90690.55
2024-11,US01,Software,Customer Success,1.9369,1.9565,0.0205,0.0178,1.9397,1.9383,144158.23,23285.28,153.86,23439.14,175786.42,90690.55
2024-11,US01,Software,G&A,1.7432,1.7608,0.0185,0.016,1.7457,1.7445,156693.73,22779.08,138.48,22917.56,158207.78,90690.55
2024-12,DE01,Hardware,Sales,11.7804,13.1896,0.8344,0.108,12.5069,12.1437,134738.0,136350.98,6258.0,142608.97,1824476.0,150241.1
2024-12,DE01,Hardware,Product Management,7.8536,8.793,0.5563,0.072,8.3379,8.0958,137187.78,92553.39,4172.0,96725.39,1216317.33,150241.1
2024-12,DE01,Hardware,Supply Chain & Commercial Ops,9.817,10.9913,0.6953,0.09,10.4224,10.1197,113914.86,96065.46,5215.0,101280.46,1520396.67,150241.1
2024-12,DE01,Hardware,G&A,9.817,10.9913,0.6953,0.09,10.4224,10.1197,122489.09,103296.19,5215.0,108511.19,1520396.67,150241.1
2024-12,DE01,Software,R&D,2.9712,3.0005,0.0311,0.0272,2.9751,2.9731,140862.46,34900.31,233.21,35133.52,282857.51,95137.67
2024-12,DE01,Software,Sales,1.8766,1.8951,0.0196,0.0172,1.879,1.8778,134738.0,21083.94,147.29,21231.23,178646.85,95137.67
2024-12,DE01,Software,Customer Success,1.5638,1.5792,0.0164,0.0143,1.5658,1.5648,112689.97,14694.87,122.74,14817.61,148872.37,95137.67
2024-12,DE01,Software,G&A,1.4074,1.4213,0.0147,0.0129,1.4092,1.4083,122489.09,14375.41,110.47,14485.88,133985.14,95137.67
2024-12,ES01,Events,Project Delivery,17.8699,17.07,0.0,0.1638,17.706,17.7879,74292.3,110125.62,0.0,110125.62,1227127.38,68986.45
2024-12,ES01,Events,Sales,7.9422,7.5867,0.0,0.0728,7.8694,7.9058,90801.7,59821.33,0.0,59821.33,545389.95,68986.45
2024-12,ES01,Events,Program Management,7.9422,7.5867,0.0,0.0728,7.8694,7.9058,84197.94,55470.68,0.0,55470.68,545389.95,68986.45
2024-12,ES01,Events,G&A,5.9566,5.69,0.0,0.0546,5.902,5.9293,82547.0,40787.27,0.0,40787.27,409042.46,68986.45
2024-12,ES01,Hardware,Sales,10.7854,12.0891,0.7714,0.0989,11.4579,11.1216,90801.7,84155.26,5785.71,89940.97,1694559.89,152366.11
2024-12,ES01,Hardware,Product Management,7.1902,8.0594,0.5143,0.0659,7.6386,7.4144,92452.64,57123.57,3857.14,60980.71,1129706.59,152366.11
2024-12,ES01,Hardware,Supply Chain & Commercial Ops,8.9878,10.0742,0.6429,0.0824,9.5483,9.268,76768.71,59291.21,4821.43,64112.63,1412133.24,152366.11
2024-12,ES01,Hardware,G&A,8.9878,10.0742,0.6429,0.0824,9.5483,9.268,82547.0,63753.98,4821.43,68575.41,1412133.24,152366.11
2024-12,ES01,Spare Parts,Service Operations,6.1368,6.8212,0.4074,0.0563,6.4879,6.3124,72641.36,38211.73,3055.22,41266.96,790053.02,125159.04
2024-12,ES01,Spare Parts,Sales,3.5068,3.8979,0.2328,0.0321,3.7074,3.6071,90801.7,27294.1,1745.84,29039.94,451458.87,125159.04
2024-12,ES01,Spare Parts,Planning,4.3835,4.8723,0.291,0.0402,4.6342,4.5089,77594.18,29155.06,2182.3,31337.36,564323.58,125159.04
2024-12,ES01,Spare Parts,G&A,3.5068,3.8979,0.2328,0.0321,3.7074,3.6071,82547.0,24812.81,1745.84,26558.66,451458.87,125159.04
2024-12,JP01,Hardware,Sales,7.1892,8.197,0.5905,0.0659,7.7138,7.4515,125950.74,78210.23,4428.98,82639.21,1174307.01,157593.24
2024-12,JP01,Hardware,Product Management,4.7928,5.4647,0.3937,0.0439,5.1425,4.9677,128240.75,53088.16,2952.65,56040.81,782871.34,157593.24
2024-12,JP01,Hardware,Supply Chain & Commercial Ops,5.991,6.8308,0.4921,0.0549,6.4282,6.2096,106485.63,55102.66,3690.82,58793.48,978589.18,157593.24
2024-12,JP01,Hardware,G&A,5.991,6.8308,0.4921,0.0549,6.4282,6.2096,114500.67,59250.17,3690.82,62940.99,978589.18,157593.24
2024-12,JP01,Software,R&D,2.4476,2.468,0.0235,0.0224,2.4487,2.4482,131675.77,26863.86,176.57,27040.43,232641.58,95026.24
2024-12,JP01,Software,Sales,1.5459,1.5587,0.0149,0.0142,1.5466,1.5462,125950.74,16228.97,111.52,16340.49,146931.52,95026.24
2024-12,JP01,Software,Customer Success,1.2882,1.2989,0.0124,0.0118,1.2888,1.2885,105340.62,11311.1,92.93,11404.03,122442.94,95026.24
2024-12,JP01,Software,G&A,1.1594,1.1691,0.0112,0.0106,1.1599,1.1597,114500.67,11065.21,83.64,11148.85,110198.64,95026.24
2024-12,JP01,Spare Parts,Service Operations,8.5168,9.5219,0.5958,0.0781,9.0345,8.7756,100760.59,73686.43,4468.32,78154.75,1124506.96,128139.82
2024-12,JP01,Spare Parts,Sales,4.8667,5.4411,0.3404,0.0446,5.1626,5.0146,125950.74,52633.16,2553.33,55186.49,642575.41,128139.82
2024-12,JP01,Spare Parts,Planning,6.0834,6.8014,0.4256,0.0558,6.4532,6.2683,107630.63,56221.79,3191.66,59413.45,803219.26,128139.82
2024-12,JP01,Spare Parts,G&A,4.8667,5.4411,0.3404,0.0446,5.1626,5.0146,114500.67,47848.33,2553.33,50401.66,642575.41,128139.82
2024-12,US01,Events,Project Delivery,13.6086,12.2611,0.0,0.1247,13.4838,13.5462,141395.02,159613.75,0.0,159613.75,1227110.61,90587.08
2024-12,US01,Events,Sales,6.0483,5.4494,0.0,0.0554,5.9928,6.0205,172816.13,86703.76,0.0,86703.76,545382.49,90587.08
2024-12,US01,Events,Program Management,6.0483,5.4494,0.0,0.0554,5.9928,6.0205,160247.69,80398.04,0.0,80398.04,545382.49,90587.08
2024-12,US01,Events,G&A,4.5362,4.087,0.0,0.0416,4.4946,4.5154,157105.58,59116.2,0.0,59116.2,409036.87,90587.08
2024-12,US01,Hardware,Sales,12.9652,14.3101,0.8051,0.1188,13.6514,13.3083,172816.13,191657.47,6037.99,197695.46,1980990.3,148853.7
2024-12,US01,Hardware,Product Management,8.6435,9.5401,0.5367,0.0792,9.1009,8.8722,175958.24,130094.77,4025.32,134120.09,1320660.2,148853.7
2024-12,US01,Hardware,Supply Chain & Commercial Ops,10.8043,11.9251,0.6709,0.099,11.3762,11.0903,146108.19,135031.4,5031.66,140063.05,1650825.25,148853.7
2024-12,US01,Hardware,G&A,10.8043,11.9251,0.6709,0.099,11.3762,11.0903,157105.58,145195.05,5031.66,150226.71,1650825.25,148853.7
2024-12,US01,Software,R&D,3.6854,3.7439,0.0508,0.0338,3.7024,3.6939,180671.41,55615.3,380.82,55996.12,354836.83,96060.01
2024-12,US01,Software,Sales,2.3276,2.3646,0.0321,0.0213,2.3384,2.333,172816.13,33598.26,240.52,33838.78,224107.47,96060.01
2024-12,US01,Software,Customer Success,1.9397,1.9705,0.0267,0.0178,1.9486,1.9442,144537.13,23416.97,200.43,23617.4,186756.23,96060.01
2024-12,US01,Software,G&A,1.7457,1.7734,0.0241,0.016,1.7538,1.7497,157105.58,22907.9,180.39,23088.29,168080.61,96060.01
2025-01,DE01,Hardware,Sales,12.5069,13.747,0.7451,0.1146,13.1373,12.8221,135092.14,144347.03,5588.38,149935.41,1400504.2,109225.84
2025-01,DE01,Hardware,Product Management,8.3379,9.1646,0.4967,0.0764,8.7582,8.5481,137548.36,97981.01,3725.59,101706.6,933669.47,109225.84
2025-01,DE01,Hardware,Supply Chain & Commercial Ops,10.4224,11.4558,0.6209,0.0955,10.9478,10.6851,114214.26,101699.04,4656.98,106356.03,1167086.83,109225.84
2025-01,DE01,Hardware,G&A,10.4224,11.4558,0.6209,0.0955,10.9478,10.6851,122811.04,109353.81,4656.98,114010.79,1167086.83,109225.84
2025-01,DE01,Software,R&D,2.9751,3.0352,0.048,0.0273,2.9958,2.9855,141232.69,35137.0,360.35,35497.35,279365.53,93575.5
2025-01,DE01,Software,Sales,1.879,1.9169,0.0303,0.0172,1.8921,1.8856,135092.14,21226.93,227.59,21454.52,176441.39,93575.5
2025-01,DE01,Software,Customer Success,1.5658,1.5974,0.0253,0.0144,1.5768,1.5713,112986.15,14794.53,189.66,14984.18,147034.49,93575.5
2025-01,DE01,Software,G&A,1.4092,1.4377,0.0228,0.0129,1.4191,1.4142,122811.04,14472.91,170.69,14643.6,132331.04,93575.5
2025-01,ES01,Events,Project Delivery,17.706,15.4595,0.0,0.1623,17.5437,17.6249,74487.56,109402.93,0.0,109402.93,1043443.88,59202.86
2025-01,ES01,Events,Sales,7.8694,6.8709,0.0,0.0721,7.7972,7.8333,91040.35,59428.75,0.0,59428.75,463752.84,59202.86
2025-01,ES01,Events,Program Management,7.8694,6.8709,0.0,0.0721,7.7972,7.8333,84419.24,55106.66,0.0,55106.66,463752.84,59202.86
2025-01,ES01,Events,G&A,5.902,5.1532,0.0,0.0541,5.8479,5.875,82763.96,40519.6,0.0,40519.6,347814.63,59202.86
2025-01,ES01,Hardware,Sales,11.4579,12.7462,0.7663,0.105,12.1192,11.7886,91040.35,89436.31,5747.59,95183.9,1176376.45,99789.57
2025-01,ES01,Hardware,Product Management,7.6386,8.4975,0.5109,0.07,8.0795,7.859,92695.63,60708.28,3831.73,64540.01,784250.97,99789.57
2025-01,ES01,Hardware,Supply Chain & Commercial Ops,9.5483,10.6219,0.6386,0.0875,10.0994,9.8238,76970.48,63011.94,4789.66,67801.6,980313.71,99789.57
