entity,division,product,revenue,variable_production_cost,variable_selling_cost,fixed_production_cost,marginal_contribution,gross_profit,opex,quantity,mc_pct,gross_margin_pct,operating_contribution,name,product_family,product_subfamily,product_type,quality_tier,quality_score,generation,strategic_role
US01,Hardware,HW-SEN-CAM-X,812778.45,597302.41,41126.56,49173.08,174349.43,125176.37,114053.19971420485,26.0,0.21451039948217132,0.15401044405151243,11123.170285795146,Aureon Vision Sensor Premium,Sensors & Readers,Sensing,Vision Sensor,Premium,3,G2,Premium
US01,Hardware,HW-SEN-HUB-E,1996924.43,1044329.37,118617.3,104339.25,833977.74,729638.44,280426.50651597773,114.0,0.41763109683624833,0.3653810975711284,449211.9334840222,Aureon Sensor Hub Essential,Sensors & Readers,Sensing,Sensor Hub,Essential,1,G2,Volume
US01,Hardware,HW-SEN-HUB-P,1479122.85,918349.62,81351.71,81351.71,479421.55,398069.74,207036.20534331838,66.0,0.3241255788861621,0.2691255428850957,191033.53465668162,Aureon Sensor Hub Professional,Sensors & Readers,Sensing,Sensor Hub,Professional,2,G2,Core
US01,Hardware,HW-SEN-RFID-E,2316485.69,1092314.73,137599.19,121036.36,1086571.67,965535.3099999999,325163.44725656044,161.0,0.46906038517337006,0.4168103926426586,640371.8627434395,Aureon RFID Reader Essential,Sensors & Readers,Readers,RFID Reader,Essential,1,G2,Volume
US01,Hardware,HW-SEN-RFID-P,1162523.57,652559.86,63938.82,63938.82,446024.9,382086.1,161838.8483441696,63.0,0.3836695543299823,0.328669551190261,220247.2516558304,Aureon RFID Reader Professional,Sensors & Readers,Readers,RFID Reader,Professional,2,G2,Core
US01,Hardware,HW-SEN-RFID-X,1092352.26,748717.9299999999,55273.08,66087.31999999999,288361.28,222274.02,151184.44378601,40.0,0.26398195029138316,0.2034819976479016,71089.57621398999,Aureon RFID Reader Premium,Sensors & Readers,Readers,RFID Reader,Premium,3,G2,Premium
US01,Hardware,HW-TRM-FIX-E,1812775.76,855653.5599999999,107678.86,94717.53,849443.3,754725.79,255072.0634191163,103.0,0.46858707995963056,0.4163370929011099,499653.7265808837,Aureon Fixed Terminal Essential,Terminals,Fixed Terminals,Fixed Terminal,Essential,1,G2,Volume
US01,Hardware,HW-TRM-FIX-P,1398065.5,784659.39,76893.59,76893.59,536512.48,459618.87,194982.98370588577,62.0,0.38375346505582175,0.32875345969126624,264635.8862941142,Aureon Fixed Terminal Professional,Terminals,Fixed Terminals,Fixed Terminal,Professional,2,G2,Core
US01,Hardware,HW-TRM-FIX-X,400561.55,274399.96,20268.4,24233.97,105893.15,81659.18,56505.56926061907,12.0,0.2643617441564224,0.2038617535806919,25153.61073938092,Aureon Fixed Terminal Premium,Terminals,Fixed Terminals,Fixed Terminal,Premium,3,G2,Premium
US01,Hardware,HW-TRM-KSK-E,1339604.72,654884.75,79572.55,69994.36,605147.47,535153.13,188463.06200528654,71.0,0.4517358448841536,0.39948584982590984,346690.06799471343,Aureon Self-Service Kiosk Essential,Terminals,Fixed Terminals,Self-Service Kiosk,Essential,1,G2,Volume
US01,Hardware,HW-TRM-KSK-P,604117.59,351060.93,33226.45,33226.45,219830.22,186603.74,84925.45082524198,25.0,0.3638864744858696,0.30888645371176826,101678.28917475801,Aureon Self-Service Kiosk Professional,Terminals,Fixed Terminals,Self-Service Kiosk,Professional,2,G2,Core
US01,Hardware,HW-TRM-KSK-X,429467.98,304872.51,21731.07,25982.81,102864.38,76881.58,60583.28851494274,12.0,0.23951583072619292,0.17901586050722573,16298.291485057263,Aureon Self-Service Kiosk Premium,Terminals,Fixed Terminals,Self-Service Kiosk,Premium,3,G2,Premium
US01,Hardware,HW-TRM-MOB-E,1066848.76,540209.74,63370.8,55742.84,463268.19,407525.35,148497.8845817337,53.0,0.43423979796349016,0.3819898051903814,259027.46541826628,Aureon Mobile Terminal Essential,Terminals,Mobile Terminals,Mobile Terminal,Essential,1,G2,Volume
US01,Hardware,HW-TRM-MOB-P,438318.75,263137.76,24107.52,24107.52,151073.45,126965.91,60608.78364416554,17.0,0.3446657255707177,0.2896657056080763,66357.12635583447,Aureon Mobile Terminal Professional,Terminals,Mobile Terminals,Mobile Terminal,Professional,2,G2,Core
US01,Hardware,HW-TRM-MOB-X,458374.52,336781.57,23193.760000000002,27731.65,98399.2,70667.53,64661.03044455755,12.0,0.21466987301126597,0.1541698478353465,6006.499555442446,Aureon Mobile Terminal Premium,Terminals,Mobile Terminals,Mobile Terminal,Premium,3,G2,Premium
US01,Hardware,HW-TRM-RUG-E,1647638.93,861049.36,97869.76,86089.15,688719.86,602630.7,231127.4078524731,77.0,0.4180041193855501,0.3657541036615346,371503.29214752687,Aureon Rugged Terminal Essential,Terminals,Mobile Terminals,Rugged Terminal,Essential,1,G2,Volume
US01,Hardware,HW-TRM-RUG-P,1262047.38,785329.2,69412.58,69412.58,407305.57,337892.94,177484.7122764148,46.0,0.32273397691297456,0.26773395781701953,160408.2277235852,Aureon Rugged Terminal Professional,Terminals,Mobile Terminals,Rugged Terminal,Professional,2,G2,Core
US01,Hardware,HW-TRM-RUG-X,79580.86,59069.16,4026.8,4814.64,16484.9,11670.26,10800.536611693293,2.0,0.2071465425229132,0.14664656803155934,869.7233883067074,Aureon Rugged Terminal Premium,Terminals,Mobile Terminals,Rugged Terminal,Premium,3,G2,Premium
US01,Software,SW-ANL-BI-E,170006.06,23517.63,6426.24,7267.76,140062.27,132794.49,35599.029083101785,132.0,0.8238663374705584,0.7811162143278892,97195.46091689821,Aureon Business Intelligence Essential,Analytics,Business Analytics,Business Intelligence,Essential,1,G2,Volume
US01,Software,SW-ANL-BI-P,171737.37,28249.5,6010.78,7728.18,137476.96,129748.8,35978.811033145845,104.0,0.8005069601333711,0.7555070861979545,93769.98896685416,Aureon Business Intelligence Professional,Analytics,Business Analytics,Business Intelligence,Professional,2,G2,Core
US01,Software,SW-ANL-BI-X,58598.05,11715.970000000001,1886.86,2900.6,44995.25,42094.65,12269.749337132122,24.0,0.7678625824579487,0.7183626417602633,29824.90066286788,Aureon Business Intelligence Premium,Analytics,Business Analytics,Business Intelligence,Premium,3,G2,Premium
US01,Software,SW-ANL-FIN-E,338108.54,48295.4,12780.48,14454.14,277032.58,262578.47,70780.77131754844,245.0,0.8193599014091748,0.7766099903894766,191797.69868245153,Aureon Finance Analytics Essential,Analytics,Business Analytics,Finance Analytics,Essential,1,G2,Volume
US01,Software,SW-ANL-FIN-P,42450.58,7209.3099999999995,1485.77,1910.28,33755.5,31845.22,8888.65717129532,24.0,0.795171703189921,0.7501716113183848,22956.562828704682,Aureon Finance Analytics Professional,Analytics,Business Analytics,Finance Analytics,Professional,2,G2,Core
US01,Software,SW-ANL-FIN-X,272444.0,56615.56,8772.72,13486.0,207055.65,193569.71,57062.143354887536,104.0,0.759993429842463,0.7104935693206677,136507.56664511247,Aureon Finance Analytics Premium,Analytics,Business Analytics,Finance Analytics,Premium,3,G2,Premium
US01,Software,SW-ANL-OPS-E,451109.51,69057.78,17051.99,19284.9,364999.75,345714.86,94455.4720041637,288.0,0.8091156180679941,0.7663657101797743,251259.38799583627,Aureon Operations Analytics Essential,Analytics,Advanced Analytics,Operations Analytics,Essential,1,G2,Volume
US01,Software,SW-ANL-OPS-P,351569.37,64076.15,12304.97,15820.619999999999,275188.29,259367.63,73622.9399479341,175.0,0.7827425068344264,0.7377423977521136,185744.6900520659,Aureon Operations Analytics Professional,Analytics,Advanced Analytics,Operations Analytics,Professional,2,G2,Core
US01,Software,SW-ANL-OPS-X,92158.31,20531.95,2967.5,4561.84,68658.85,64097.009999999995,19310.573441970646,31.0,0.7450098640046677,0.6955098243446521,44786.43655802935,Aureon Operations Analytics Premium,Analytics,Advanced Analytics,Operations Analytics,Premium,3,G2,Premium
US01,Software,SW-ANL-PRD-E,156104.69,23043.55,5900.76,6673.49,127160.36,120486.89,32686.703773099176,106.0,0.8145838539508325,0.7718338891675837,87800.18622690083,Aureon Predictive Analytics Essential,Analytics,Advanced Analytics,Predictive Analytics,Essential,1,G2,Volume
US01,Software,SW-ANL-PRD-P,279430.37,49177.14,9780.09,12574.4,220473.16,207898.81,58514.902145626205,148.0,0.7890092977366777,0.7440093573221837,149383.9078543738,Aureon Predictive Analytics Professional,Analytics,Advanced Analytics,Predictive Analytics,Professional,2,G2,Core
US01,Software,SW-ANL-PRD-X,240361.91,51643.659999999996,7739.66,11897.91,180978.58000000002,169080.66,50325.87733646338,86.0,0.7529420114859298,0.7034419887909861,118754.78266353662,Aureon Predictive Analytics Premium,Analytics,Advanced Analytics,Predictive Analytics,Premium,3,G2,Premium
US01,Software,SW-AUT-INT-E,339621.87,50284.36,12837.68,14518.84,276499.83,261981.01,71114.63517204259,220.0,0.8141402377885736,0.7713902817860346,190866.37482795742,Aureon Integration Hub Essential,Automation,Integration,Integration Hub,Essential,1,G2,Volume
US01,Software,SW-AUT-INT-P,346346.22000000003,61021.93,12122.13,15585.55,273202.21,257616.63,72497.27293846753,175.0,0.7888124489997321,0.7438124487110036,185119.35706153247,Aureon Integration Hub Professional,Automation,Integration,Integration Hub,Professional,2,G2,Core
US01,Software,SW-AUT-INT-X,140497.5,30128.260000000002,4524.0199999999995,6954.63,105845.22,98890.61,29418.574645002514,48.0,0.7533601665510062,0.7038602822114273,69472.03535499748,Aureon Integration Hub Premium,Automation,Integration,Integration Hub,Premium,3,G2,Premium
US01,Software,SW-AUT-MON-E,380381.10000000003,57867.17,14378.48,16261.289999999999,308135.6,291874.26,79647.57189149156,232.0,0.8100707422109036,0.7673206160873923,212226.68810850845,Aureon Monitoring Suite Essential,Automation,Integration,Monitoring Suite,Essential,1,G2,Volume
US01,Software,SW-AUT-MON-P,338869.21,61807.72,11860.42,15249.12,265201.01,249951.84,70958.72957338348,161.0,0.7826058023979222,0.7376056384703703,178993.1104266165,Aureon Monitoring Suite Professional,Automation,Integration,Monitoring Suite,Professional,2,G2,Core
US01,Software,SW-AUT-MON-X,133918.09,29980.48,4312.17,6628.94,99625.4,92996.48,28036.757360579726,43.0,0.7439278741206659,0.6944280641995416,64959.72263942027,Aureon Monitoring Suite Premium,Automation,Integration,Monitoring Suite,Premium,3,G2,Premium
US01,Software,SW-AUT-ORC-E,160408.94,22078.8,6063.5,6857.46,132266.66999999998,125409.23,33588.00066225516,119.0,0.8245592172107115,0.7818094801948071,91821.22933774484,Aureon Process Orchestrator Essential,Automation,Orchestration,Process Orchestrator,Essential,1,G2,Volume
US01,Software,SW-AUT-ORC-P,397684.06,65210.67,13918.91,17895.78,318554.4,300658.63,83284.82108378632,230.0,0.8010238076929712,0.7560238396278695,217373.8089162137,Aureon Process Orchestrator Professional,Automation,Orchestration,Process Orchestrator,Professional,2,G2,Core
US01,Software,SW-AUT-RPA-E,358627.31,51239.94,13556.11,15331.3,293831.31,278499.94,75100.95456291773,248.0,0.8193221815706115,0.7765720351860543,203398.98543708227,Aureon Automation Studio Essential,Automation,Orchestration,Automation Studio,Essential,1,G2,Volume
US01,Software,SW-AUT-RPA-P,226154.3,38447.63,7915.4,10176.93,179791.25,169614.33,47351.59415110342,122.0,0.7949937277336757,0.7499938316450317,122262.73584889657,Aureon Automation Studio Professional,Automation,Orchestration,Automation Studio,Professional,2,G2,Core
US01,Software,SW-AUT-RPA-X,85236.98,17907.15,2744.64,4219.25,64585.17,60365.95,17861.408248400803,31.0,0.75771302549668,0.7082131487999692,42504.541751599194,Aureon Automation Studio Premium,Automation,Orchestration,Automation Studio,Premium,3,G2,Premium
US01,Software,SW-PLT-API-E-NXT,462161.35,110630.7,17469.71,19757.41,334060.98,314303.59,96765.41173359542,287.0,0.7228232737332968,0.6800732904211917,217538.1782664046,Aureon API Gateway NextGen Essential,Platform,Edge Services,API Gateway,Essential,1,G3,Growth
US01,Software,SW-PLT-API-P,237002.49,43028.22,8295.09,10665.13,185679.21,175014.1,49631.82034223898,124.0,0.7834483511122604,0.7384483597619587,125382.27965776103,Aureon API Gateway Professional,Platform,Edge Services,API Gateway,Professional,2,G2,Core
US01,Software,SW-PLT-API-X,322619.7,71602.0,10388.31,15969.67,240629.33,224659.66,67539.64899243486,114.0,0.7458606216545363,0.6963606376176036,157120.01100756513,Aureon API Gateway Premium,Platform,Edge Services,API Gateway,Premium,3,G2,Premium
US01,Software,SW-PLT-CORE-E,397307.83,54825.92,15018.25,16984.89,327463.67,310478.74,83195.91775856193,324.0,0.8242064345925424,0.7814563835804594,227282.82224143806,Aureon Core Platform Essential,Platform,Core Services,Core Platform,Essential,1,G2,Volume
US01,Software,SW-PLT-CORE-P,235762.31,38671.19,8251.71,10609.3,188839.41,178230.13999999998,49362.85576923706,150.0,0.8009737010126852,0.7559738450136495,128867.28423076292,Aureon Core Platform Professional,Platform,Core Services,Core Platform,Professional,2,G2,Core
US01,Software,SW-PLT-CORE-X,358370.33999999997,71835.74,11539.55,17739.3,274995.05,257255.69,75053.4970931317,154.0,0.7673487990105432,0.7178487204047077,182202.1929068683,Aureon Core Platform Premium,Platform,Core Services,Core Platform,Premium,3,G2,Premium
US01,Software,SW-PLT-EDGE-E,442042.65,65470.57,16709.17,18897.27,359862.83,340965.48,92561.86216690503,315.0,0.814090744411201,0.7713406839815117,248403.61783309496,Aureon Edge Runtime Essential,Platform,Edge Services,Edge Runtime,Essential,1,G2,Volume
US01,Software,SW-PLT-EDGE-P,249991.85,43988.53,8749.71,11249.62,197253.58000000002,186003.97,52330.50967578556,139.0,0.7890400427053923,0.7440401357084241,133673.46032421445,Aureon Edge Runtime Professional,Platform,Edge Services,Edge Runtime,Professional,2,G2,Core
US01,Software,SW-PLT-EDGE-X,45420.38,9918.15,1462.55,2248.3,34039.71,31791.39,9507.745042793833,17.0,0.7494369267716386,0.6999366804064607,22283.64495720617,Aureon Edge Runtime Premium,Platform,Edge Services,Edge Runtime,Premium,3,G2,Premium
US01,Software,SW-PLT-WF-E,459852.3,65571.62,17382.36,19658.69,376898.3,357239.62,96269.34757950045,350.0,0.8196072956468848,0.7768573083139956,260970.27242049953,Aureon Workflow Engine Essential,Platform,Core Services,Workflow Engine,Essential,1,G2,Volume
US01,Software,SW-PLT-WF-P,424853.01,72355.03,14869.87,19118.38,337628.11,318509.68,88959.4562297532,252.0,0.794693934262111,0.7496938294023149,229550.22377024678,Aureon Workflow Engine Professional,Platform,Core Services,Workflow Engine,Professional,2,G2,Core
US01,Software,SW-PLT-WF-X,119649.43,24813.17,3852.71,5922.65,90983.57,85060.9,25054.26932877329,48.0,0.7604179142349446,0.7109177202097828,60006.6306712267,Aureon Workflow Engine Premium,Platform,Core Services,Workflow Engine,Premium,3,G2,Premium
US01,Software,SW-SEC-CMP-E-NXT,465749.4,111414.91,17605.34,19910.78,336729.17,316818.25,97521.422123776,245.0,0.7229835830169614,0.6802332971336087,219296.827876224,Aureon Compliance Monitor NextGen Essential,Security,Protection,Compliance Monitor,Essential,1,G3,Growth
US01,Software,SW-SEC-CMP-P,401720.36,73142.23,14060.210000000001,18077.47,314517.91,296440.51,84083.35148152355,178.0,0.782927482191841,0.7379275225184007,212357.15851847647,Aureon Compliance Monitor Professional,Security,Protection,Compliance Monitor,Professional,2,G2,Core
US01,Software,SW-SEC-IAM-E,481847.02,66379.91,18213.79,20598.96,397253.27,376654.31,100888.97947342467,333.0,0.8244385738859608,0.7816885741038722,275765.33052657533,Aureon Identity Access Essential,Security,Identity,Identity Access,Essential,1,G2,Volume
US01,Software,SW-SEC-IAM-P,335805.68,55121.78,11753.23,15111.25,268930.68,253819.38,70316.15112306803,181.0,0.8008520880290053,0.7558519558096813,183503.22887693197,Aureon Identity Access Professional,Security,Identity,Identity Access,Professional,2,G2,Core
US01,Software,SW-SEC-IAM-X,172937.14,34562.729999999996,5568.58,8560.39,132805.81,124245.42,36207.48892883954,63.0,0.7679426755872104,0.7184426665087672,88037.93107116045,Aureon Identity Access Premium,Security,Identity,Identity Access,Premium,3,G2,Premium
US01,Software,SW-SEC-KMS-E,475208.78,70237.84,17962.9,20315.16,387007.98,366692.83,99531.73779266076,287.0,0.8143956851975672,0.7716457385320196,267161.09220733924,Aureon Key Management Essential,Security,Protection,Key Management,Essential,1,G2,Volume
US01,Software,SW-SEC-KMS-P,288890.58999999997,50987.73,10111.16,13000.07,227791.7,214791.59,60464.142456673144,136.0,0.7885050876873492,0.7435049718995694,154327.44754332685,Aureon Key Management Professional,Security,Protection,Key Management,Professional,2,G2,Core
US01,Software,SW-SEC-KMS-X,210423.79,45151.66,6775.67,10415.95,158496.48,148080.54,44059.32220283192,67.0,0.7532250987400236,0.7037252774508054,104021.2177971681,Aureon Key Management Premium,Security,Protection,Key Management,Premium,3,G2,Premium
US01,Software,SW-SEC-PAM-E,274548.79,39126.9,10377.91,11736.92,225043.81,213306.91,57492.58237562484,177.0,0.8196860383176339,0.7769362596717327,155814.32762437518,Aureon Privileged Access Essential,Security,Identity,Privileged Access,Essential,1,G2,Volume
US01,Software,SW-SEC-PAM-P,397966.02,67882.61,13928.78,17908.44,316154.64,298246.14,83323.47593373332,200.0,0.7944262175951605,0.7494261444733397,214922.66406626668,Aureon Privileged Access Professional,Security,Identity,Privileged Access,Professional,2,G2,Core
US01,Software,SW-SEC-PAM-X,191297.7,39615.27,6159.78,9469.22,145522.65,136053.41999999998,40053.06415933394,65.0,0.7607130143227022,0.7112130464715466,96000.35584066604,Aureon Privileged Access Premium,Security,Identity,Privileged Access,Premium,3,G2,Premium
