document_id,issue_month,settlement_month,entity,division,counterparty,document_type,source_account,functional_currency,transaction_currency,original_reporting_eur,transaction_amount,issue_transaction_fx_to_eur,issue_functional_fx_to_eur,original_functional_amount,payment_terms_months,source_journal_id,contract_id
FX-FIX-2025-06-00815-US01-2100_AP,2025-06,2025-07,US01,Software,EXTERNAL,Payable,2100_AP,USD,CZK,205.4,5094.8003,0.0403156136612336,0.8683427059212702,236.54,1,FIX-2025-06-00815-US01,FX-FIX-2025-06-00815-US01-2100_AP
FX-FIX-2025-06-00823-US01-2100_AP,2025-06,2025-08,US01,Software,EXTERNAL,Payable,2100_AP,USD,JPY,137.01,22815.3619,0.0060051644414196,0.8683427059212702,157.78,2,FIX-2025-06-00823-US01,FX-FIX-2025-06-00823-US01-2100_AP
FX-FIX-2025-06-00827-US01-2100_AP,2025-06,2025-07,US01,Software,EXTERNAL,Payable,2100_AP,USD,JPY,171.35,28533.7732,0.0060051644414196,0.8683427059212702,197.33,1,FIX-2025-06-00827-US01,FX-FIX-2025-06-00827-US01-2100_AP
FX-FIX-2025-06-00833-US01-2100_AP,2025-06,2025-07,US01,Software,EXTERNAL,Payable,2100_AP,USD,CNY,179.51,1484.5528,0.1209185665276679,0.8683427059212702,206.73,1,FIX-2025-06-00833-US01,FX-FIX-2025-06-00833-US01-2100_AP
FX-FIX-2025-06-00836-US01-2100_AP,2025-06,2025-08,US01,Software,EXTERNAL,Payable,2100_AP,USD,EUR,183.24,183.24,1.0,0.8683427059212702,211.02,2,FIX-2025-06-00836-US01,FX-FIX-2025-06-00836-US01-2100_AP
FX-FIX-2025-06-00839-US01-2100_AP,2025-06,2025-07,US01,Software,EXTERNAL,Payable,2100_AP,USD,CZK,220.23,5462.6478,0.0403156136612336,0.8683427059212702,253.62,1,FIX-2025-06-00839-US01,FX-FIX-2025-06-00839-US01-2100_AP
FX-FIX-2025-06-00840-US01-2100_AP,2025-06,2025-07,US01,Software,EXTERNAL,Payable,2100_AP,USD,CZK,232.23,5760.2993,0.0403156136612336,0.8683427059212702,267.44,1,FIX-2025-06-00840-US01,FX-FIX-2025-06-00840-US01-2100_AP
FX-FIX-2025-06-00848-US01-2100_AP,2025-06,2025-08,US01,Software,EXTERNAL,Payable,2100_AP,USD,EUR,314.62,314.62,1.0,0.8683427059212702,362.32,2,FIX-2025-06-00848-US01,FX-FIX-2025-06-00848-US01-2100_AP
FX-FIX-2025-06-00849-US01-2100_AP,2025-06,2025-08,US01,Software,EXTERNAL,Payable,2100_AP,USD,JPY,196.57,32733.4916,0.0060051644414196,0.8683427059212702,226.37,2,FIX-2025-06-00849-US01,FX-FIX-2025-06-00849-US01-2100_AP
FX-FIX-2025-06-00853-US01-2100_AP,2025-06,2025-08,US01,Software,EXTERNAL,Payable,2100_AP,USD,CZK,182.88,4536.2078,0.0403156136612336,0.8683427059212702,210.61,2,FIX-2025-06-00853-US01,FX-FIX-2025-06-00853-US01-2100_AP
FX-FIX-2025-06-00858-US01-2100_AP,2025-06,2025-08,US01,Software,EXTERNAL,Payable,2100_AP,USD,JPY,239.34,39855.6946,0.0060051644414196,0.8683427059212702,275.63,2,FIX-2025-06-00858-US01,FX-FIX-2025-06-00858-US01-2100_AP
FX-FIX-2025-06-00870-US01-2100_AP,2025-06,2025-07,US01,Software,EXTERNAL,Payable,2100_AP,USD,CZK,513.86,12745.9303,0.0403156136612336,0.8683427059212702,591.77,1,FIX-2025-06-00870-US01,FX-FIX-2025-06-00870-US01-2100_AP
FX-FIX-2025-06-00876-US01-2100_AP,2025-06,2025-08,US01,Software,EXTERNAL,Payable,2100_AP,USD,JPY,484.75,80722.1858,0.0060051644414196,0.8683427059212702,558.25,2,FIX-2025-06-00876-US01,FX-FIX-2025-06-00876-US01-2100_AP
FX-FIX-2025-06-00879-US01-2100_AP,2025-06,2025-07,US01,Software,EXTERNAL,Payable,2100_AP,USD,CNY,411.04,3399.3125,0.1209185665276679,0.8683427059212702,473.36,1,FIX-2025-06-00879-US01,FX-FIX-2025-06-00879-US01-2100_AP
FX-FIX-2025-06-00884-US01-2100_AP,2025-06,2025-08,US01,Software,EXTERNAL,Payable,2100_AP,USD,EUR,376.46,376.46,1.0,0.8683427059212702,433.54,2,FIX-2025-06-00884-US01,FX-FIX-2025-06-00884-US01-2100_AP
FX-FIX-2025-06-00889-US01-2100_AP,2025-06,2025-07,US01,Software,EXTERNAL,Payable,2100_AP,USD,CZK,359.01,8904.9866,0.0403156136612336,0.8683427059212702,413.44,1,FIX-2025-06-00889-US01,FX-FIX-2025-06-00889-US01-2100_AP
FX-FIX-2025-06-00901-US01-2100_AP,2025-06,2025-07,US01,Software,EXTERNAL,Payable,2100_AP,USD,JPY,406.79,67740.0268,0.0060051644414196,0.8683427059212702,468.47,1,FIX-2025-06-00901-US01,FX-FIX-2025-06-00901-US01-2100_AP
FX-FIX-2025-06-00903-US01-2100_AP,2025-06,2025-07,US01,Software,EXTERNAL,Payable,2100_AP,USD,JPY,323.17,53815.3456,0.0060051644414196,0.8683427059212702,372.17,1,FIX-2025-06-00903-US01,FX-FIX-2025-06-00903-US01-2100_AP
FX-FIX-2025-06-00916-US01-2100_AP,2025-06,2025-07,US01,Software,EXTERNAL,Payable,2100_AP,USD,EUR,403.75,403.75,1.0,0.8683427059212702,464.97,1,FIX-2025-06-00916-US01,FX-FIX-2025-06-00916-US01-2100_AP
FX-FIX-2025-06-00919-US01-2100_AP,2025-06,2025-07,US01,Software,EXTERNAL,Payable,2100_AP,USD,EUR,136.94,136.94,1.0,0.8683427059212702,157.7,1,FIX-2025-06-00919-US01,FX-FIX-2025-06-00919-US01-2100_AP
FX-FIX-2025-06-00922-US01-2100_AP,2025-06,2025-07,US01,Software,EXTERNAL,Payable,2100_AP,USD,CNY,146.82,1214.2056,0.1209185665276679,0.8683427059212702,169.08,1,FIX-2025-06-00922-US01,FX-FIX-2025-06-00922-US01-2100_AP
FX-FIX-2025-06-00923-US01-2100_AP,2025-06,2025-08,US01,Software,EXTERNAL,Payable,2100_AP,USD,CNY,116.11,960.233,0.1209185665276679,0.8683427059212702,133.71,2,FIX-2025-06-00923-US01,FX-FIX-2025-06-00923-US01-2100_AP
FX-FIX-2025-06-00926-US01-2100_AP,2025-06,2025-07,US01,Software,EXTERNAL,Payable,2100_AP,USD,JPY,135.6,22580.564,0.0060051644414196,0.8683427059212702,156.16,1,FIX-2025-06-00926-US01,FX-FIX-2025-06-00926-US01-2100_AP
FX-FIX-2025-06-00936-US01-2100_AP,2025-06,2025-07,US01,Software,EXTERNAL,Payable,2100_AP,USD,CZK,131.46,3260.7714,0.0403156136612336,0.8683427059212702,151.39,1,FIX-2025-06-00936-US01,FX-FIX-2025-06-00936-US01-2100_AP
FX-FIX-2025-06-01118-US01-2100_AP,2025-06,2025-08,US01,Events,EXTERNAL,Payable,2100_AP,USD,CZK,7135.72,176996.4377,0.0403156136612336,0.8683427059212702,8217.63,2,FIX-2025-06-01118-US01,FX-FIX-2025-06-01118-US01-2100_AP
FX-FIX-2025-06-01126-JP01-2100_AP,2025-06,2025-07,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,USD,141.02,162.4013,0.8683427059212702,0.0060051644414196,23483.12,1,FIX-2025-06-01126-JP01,FX-FIX-2025-06-01126-JP01-2100_AP
FX-FIX-2025-06-01128-JP01-2100_AP,2025-06,2025-08,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,EUR,106.54,106.54,1.0,0.0060051644414196,17741.4,2,FIX-2025-06-01128-JP01,FX-FIX-2025-06-01128-JP01-2100_AP
FX-FIX-2025-06-01131-JP01-2100_AP,2025-06,2025-07,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,EUR,154.16,154.16,1.0,0.0060051644414196,25671.24,1,FIX-2025-06-01131-JP01,FX-FIX-2025-06-01131-JP01-2100_AP
FX-FIX-2025-06-01135-JP01-2100_AP,2025-06,2025-07,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,USD,167.42,192.8041,0.8683427059212702,0.0060051644414196,27879.34,1,FIX-2025-06-01135-JP01,FX-FIX-2025-06-01135-JP01-2100_AP
FX-FIX-2025-06-01138-JP01-2100_AP,2025-06,2025-08,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,USD,172.37,198.5046,0.8683427059212702,0.0060051644414196,28703.63,2,FIX-2025-06-01138-JP01,FX-FIX-2025-06-01138-JP01-2100_AP
FX-FIX-2025-06-01144-JP01-2100_AP,2025-06,2025-08,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,CNY,119.51,988.3511,0.1209185665276679,0.0060051644414196,19901.2,2,FIX-2025-06-01144-JP01,FX-FIX-2025-06-01144-JP01-2100_AP
FX-FIX-2025-06-01155-JP01-2100_AP,2025-06,2025-07,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,CNY,133.93,1107.6049,0.1209185665276679,0.0060051644414196,22302.47,1,FIX-2025-06-01155-JP01,FX-FIX-2025-06-01155-JP01-2100_AP
FX-FIX-2025-06-01162-JP01-2100_AP,2025-06,2025-08,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,CNY,183.24,1515.4,0.1209185665276679,0.0060051644414196,30513.74,2,FIX-2025-06-01162-JP01,FX-FIX-2025-06-01162-JP01-2100_AP
FX-FIX-2025-06-01163-JP01-2100_AP,2025-06,2025-07,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,EUR,253.67,253.67,1.0,0.0060051644414196,42241.97,1,FIX-2025-06-01163-JP01,FX-FIX-2025-06-01163-JP01-2100_AP
FX-FIX-2025-06-01164-JP01-2100_AP,2025-06,2025-07,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,CZK,205.4,5094.8003,0.0403156136612336,0.0060051644414196,34203.89,1,FIX-2025-06-01164-JP01,FX-FIX-2025-06-01164-JP01-2100_AP
FX-FIX-2025-06-01176-JP01-2100_AP,2025-06,2025-07,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,EUR,160.0,160.0,1.0,0.0060051644414196,26643.73,1,FIX-2025-06-01176-JP01,FX-FIX-2025-06-01176-JP01-2100_AP
FX-FIX-2025-06-01188-JP01-2100_AP,2025-06,2025-07,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,USD,253.67,292.1312,0.8683427059212702,0.0060051644414196,42241.97,1,FIX-2025-06-01188-JP01,FX-FIX-2025-06-01188-JP01-2100_AP
FX-FIX-2025-06-01200-JP01-2100_AP,2025-06,2025-08,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,EUR,259.87,259.87,1.0,0.0060051644414196,43274.42,2,FIX-2025-06-01200-JP01,FX-FIX-2025-06-01200-JP01-2100_AP
FX-FIX-2025-06-01201-JP01-2100_AP,2025-06,2025-08,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,CNY,205.52,1699.6563,0.1209185665276679,0.0060051644414196,34223.88,2,FIX-2025-06-01201-JP01,FX-FIX-2025-06-01201-JP01-2100_AP
FX-FIX-2025-06-01203-JP01-2100_AP,2025-06,2025-07,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,CNY,160.0,1323.2046,0.1209185665276679,0.0060051644414196,26643.73,1,FIX-2025-06-01203-JP01,FX-FIX-2025-06-01203-JP01-2100_AP
FX-FIX-2025-06-01204-JP01-2100_AP,2025-06,2025-07,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,CNY,213.09,1762.2604,0.1209185665276679,0.0060051644414196,35484.46,1,FIX-2025-06-01204-JP01,FX-FIX-2025-06-01204-JP01-2100_AP
FX-FIX-2025-06-01213-JP01-2100_AP,2025-06,2025-07,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,CNY,149.16,1233.5575,0.1209185665276679,0.0060051644414196,24838.62,1,FIX-2025-06-01213-JP01,FX-FIX-2025-06-01213-JP01-2100_AP
FX-FIX-2025-06-01214-JP01-2100_AP,2025-06,2025-08,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,CNY,202.94,1678.3196,0.1209185665276679,0.0060051644414196,33794.25,2,FIX-2025-06-01214-JP01,FX-FIX-2025-06-01214-JP01-2100_AP
FX-FIX-2025-06-01218-JP01-2100_AP,2025-06,2025-07,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,EUR,266.62,266.62,1.0,0.0060051644414196,44398.45,1,FIX-2025-06-01218-JP01,FX-FIX-2025-06-01218-JP01-2100_AP
FX-FIX-2025-06-01223-JP01-2100_AP,2025-06,2025-08,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,CZK,213.09,5285.5452,0.0403156136612336,0.0060051644414196,35484.46,2,FIX-2025-06-01223-JP01,FX-FIX-2025-06-01223-JP01-2100_AP
FX-FIX-2025-06-01227-JP01-2100_AP,2025-06,2025-07,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,USD,194.41,223.8863,0.8683427059212702,0.0060051644414196,32373.8,1,FIX-2025-06-01227-JP01,FX-FIX-2025-06-01227-JP01-2100_AP
FX-FIX-2025-06-01228-JP01-2100_AP,2025-06,2025-08,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,EUR,142.38,142.38,1.0,0.0060051644414196,23709.59,2,FIX-2025-06-01228-JP01,FX-FIX-2025-06-01228-JP01-2100_AP
FX-FIX-2025-06-01229-JP01-2100_AP,2025-06,2025-07,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,CZK,239.34,5936.6577,0.0403156136612336,0.0060051644414196,39855.69,1,FIX-2025-06-01229-JP01,FX-FIX-2025-06-01229-JP01-2100_AP
FX-FIX-2025-06-01230-JP01-2100_AP,2025-06,2025-08,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,CNY,161.5,1335.6096,0.1209185665276679,0.0060051644414196,26893.52,2,FIX-2025-06-01230-JP01,FX-FIX-2025-06-01230-JP01-2100_AP
FX-FIX-2025-06-01239-JP01-2100_AP,2025-06,2025-08,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,EUR,127.55,127.55,1.0,0.0060051644414196,21240.05,2,FIX-2025-06-01239-JP01,FX-FIX-2025-06-01239-JP01-2100_AP
FX-FIX-2025-06-01256-JP01-2100_AP,2025-06,2025-08,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,USD,258.55,297.7511,0.8683427059212702,0.0060051644414196,43054.61,2,FIX-2025-06-01256-JP01,FX-FIX-2025-06-01256-JP01-2100_AP
FX-FIX-2025-06-01257-JP01-2100_AP,2025-06,2025-08,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,USD,149.16,171.7755,0.8683427059212702,0.0060051644414196,24838.62,2,FIX-2025-06-01257-JP01,FX-FIX-2025-06-01257-JP01-2100_AP
FX-FIX-2025-06-01265-JP01-2100_AP,2025-06,2025-07,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,CZK,80.79,2003.9382,0.0403156136612336,0.0060051644414196,13453.42,1,FIX-2025-06-01265-JP01,FX-FIX-2025-06-01265-JP01-2100_AP
FX-FIX-2025-06-01267-JP01-2100_AP,2025-06,2025-08,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,CNY,64.19,530.8531,0.1209185665276679,0.0060051644414196,10689.13,2,FIX-2025-06-01267-JP01,FX-FIX-2025-06-01267-JP01-2100_AP
FX-FIX-2025-06-01268-JP01-2100_AP,2025-06,2025-07,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,USD,68.51,78.8974,0.8683427059212702,0.0060051644414196,11408.51,1,FIX-2025-06-01268-JP01,FX-FIX-2025-06-01268-JP01-2100_AP
FX-FIX-2025-06-01269-JP01-2100_AP,2025-06,2025-08,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,EUR,92.45,92.45,1.0,0.0060051644414196,15395.08,2,FIX-2025-06-01269-JP01,FX-FIX-2025-06-01269-JP01-2100_AP
FX-FIX-2025-06-01270-JP01-2100_AP,2025-06,2025-08,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,CZK,78.65,1950.8571,0.0403156136612336,0.0060051644414196,13097.06,2,FIX-2025-06-01270-JP01,FX-FIX-2025-06-01270-JP01-2100_AP
FX-FIX-2025-06-01271-JP01-2100_AP,2025-06,2025-07,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,CZK,114.23,2833.3936,0.0403156136612336,0.0060051644414196,19021.96,1,FIX-2025-06-01271-JP01,FX-FIX-2025-06-01271-JP01-2100_AP
FX-FIX-2025-06-01274-JP01-2100_AP,2025-06,2025-07,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,EUR,82.27,82.27,1.0,0.0060051644414196,13699.87,1,FIX-2025-06-01274-JP01,FX-FIX-2025-06-01274-JP01-2100_AP
FX-FIX-2025-06-01275-JP01-2100_AP,2025-06,2025-08,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,CZK,142.38,3531.6342,0.0403156136612336,0.0060051644414196,23709.59,2,FIX-2025-06-01275-JP01,FX-FIX-2025-06-01275-JP01-2100_AP
FX-FIX-2025-06-01276-JP01-2100_AP,2025-06,2025-08,JP01,Software,EXTERNAL,Payable,2100_AP,JPY,CNY,75.31,622.8159,0.1209185665276679,0.0060051644414196,12540.87,2,FIX-2025-06-01276-JP01,FX-FIX-2025-06-01276-JP01-2100_AP
FX-FIX-2025-07-00000-DE01-2100_AP,2025-07,2025-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CZK,151.69,3735.3069,0.0406097823668793,1.0,151.69,2,FIX-2025-07-00000-DE01,FX-FIX-2025-07-00000-DE01-2100_AP
FX-FIX-2025-07-00001-DE01-2100_AP,2025-07,2025-08,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CZK,136.47,3360.5203,0.0406097823668793,1.0,136.47,1,FIX-2025-07-00001-DE01,FX-FIX-2025-07-00001-DE01-2100_AP
FX-FIX-2025-07-00005-DE01-2100_AP,2025-07,2025-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,JPY,166.02,28477.6271,0.0058298396540623,1.0,166.02,2,FIX-2025-07-00005-DE01,FX-FIX-2025-07-00005-DE01-2100_AP
FX-FIX-2025-07-00017-DE01-2100_AP,2025-07,2025-08,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CNY,122.2,1023.4712,0.1193975924254167,1.0,122.2,1,FIX-2025-07-00017-DE01,FX-FIX-2025-07-00017-DE01-2100_AP
FX-FIX-2025-07-00019-DE01-2100_AP,2025-07,2025-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,JPY,160.96,27609.6787,0.0058298396540623,1.0,160.96,2,FIX-2025-07-00019-DE01,FX-FIX-2025-07-00019-DE01-2100_AP
FX-FIX-2025-07-00021-DE01-2100_AP,2025-07,2025-08,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,JPY,222.18,38110.8252,0.0058298396540623,1.0,222.18,1,FIX-2025-07-00021-DE01,FX-FIX-2025-07-00021-DE01-2100_AP
FX-FIX-2025-07-00033-DE01-2100_AP,2025-07,2025-08,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,USD,212.37,247.9817,0.856393911411635,1.0,212.37,1,FIX-2025-07-00033-DE01,FX-FIX-2025-07-00033-DE01-2100_AP
FX-FIX-2025-07-00041-DE01-2100_AP,2025-07,2025-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CZK,241.43,5945.1193,0.0406097823668793,1.0,241.43,2,FIX-2025-07-00041-DE01,FX-FIX-2025-07-00041-DE01-2100_AP
FX-FIX-2025-07-00045-DE01-2100_AP,2025-07,2025-08,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CZK,162.64,4004.9464,0.0406097823668793,1.0,162.64,1,FIX-2025-07-00045-DE01,FX-FIX-2025-07-00045-DE01-2100_AP
FX-FIX-2025-07-00046-DE01-2100_AP,2025-07,2025-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,JPY,146.32,25098.4605,0.0058298396540623,1.0,146.32,2,FIX-2025-07-00046-DE01,FX-FIX-2025-07-00046-DE01-2100_AP
FX-FIX-2025-07-00047-DE01-2100_AP,2025-07,2025-08,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,JPY,173.58,29774.4038,0.0058298396540623,1.0,173.58,1,FIX-2025-07-00047-DE01,FX-FIX-2025-07-00047-DE01-2100_AP
FX-FIX-2025-07-00048-DE01-2100_AP,2025-07,2025-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CNY,172.66,1446.0928,0.1193975924254167,1.0,172.66,2,FIX-2025-07-00048-DE01,FX-FIX-2025-07-00048-DE01-2100_AP
FX-FIX-2025-07-00056-DE01-2100_AP,2025-07,2025-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,USD,135.32,158.0114,0.856393911411635,1.0,135.32,2,FIX-2025-07-00056-DE01,FX-FIX-2025-07-00056-DE01-2100_AP
FX-FIX-2025-07-00057-DE01-2100_AP,2025-07,2025-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,USD,182.62,213.243,0.856393911411635,1.0,182.62,2,FIX-2025-07-00057-DE01,FX-FIX-2025-07-00057-DE01-2100_AP
FX-FIX-2025-07-00062-DE01-2100_AP,2025-07,2025-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,USD,512.13,598.0075,0.856393911411635,1.0,512.13,2,FIX-2025-07-00062-DE01,FX-FIX-2025-07-00062-DE01-2100_AP
FX-FIX-2025-07-00067-DE01-2100_AP,2025-07,2025-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CZK,417.66,10284.7141,0.0406097823668793,1.0,417.66,2,FIX-2025-07-00067-DE01,FX-FIX-2025-07-00067-DE01-2100_AP
FX-FIX-2025-07-00069-DE01-2100_AP,2025-07,2025-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CZK,368.56,9075.6458,0.0406097823668793,1.0,368.56,2,FIX-2025-07-00069-DE01,FX-FIX-2025-07-00069-DE01-2100_AP
FX-FIX-2025-07-00074-DE01-2100_AP,2025-07,2025-08,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,JPY,349.93,60023.9493,0.0058298396540623,1.0,349.93,1,FIX-2025-07-00074-DE01,FX-FIX-2025-07-00074-DE01-2100_AP
FX-FIX-2025-07-00076-DE01-2100_AP,2025-07,2025-08,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CZK,460.92,11349.9746,0.0406097823668793,1.0,460.92,1,FIX-2025-07-00076-DE01,FX-FIX-2025-07-00076-DE01-2100_AP
FX-FIX-2025-07-00090-DE01-2100_AP,2025-07,2025-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,JPY,234.26,40182.9234,0.0058298396540623,1.0,234.26,2,FIX-2025-07-00090-DE01,FX-FIX-2025-07-00090-DE01-2100_AP
FX-FIX-2025-07-00092-DE01-2100_AP,2025-07,2025-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CNY,191.91,1607.3188,0.1193975924254167,1.0,191.91,2,FIX-2025-07-00092-DE01,FX-FIX-2025-07-00092-DE01-2100_AP
FX-FIX-2025-07-00093-DE01-2100_AP,2025-07,2025-08,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CZK,136.55,3362.4903,0.0406097823668793,1.0,136.55,1,FIX-2025-07-00093-DE01,FX-FIX-2025-07-00093-DE01-2100_AP
FX-FIX-2025-07-00095-DE01-2100_AP,2025-07,2025-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,USD,195.9,228.7499,0.856393911411635,1.0,195.9,2,FIX-2025-07-00095-DE01,FX-FIX-2025-07-00095-DE01-2100_AP
FX-FIX-2025-07-00097-DE01-2100_AP,2025-07,2025-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CNY,227.69,1906.9899,0.1193975924254167,1.0,227.69,2,FIX-2025-07-00097-DE01,FX-FIX-2025-07-00097-DE01-2100_AP
FX-FIX-2025-07-00104-DE01-2100_AP,2025-07,2025-08,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,USD,241.43,281.9147,0.856393911411635,1.0,241.43,1,FIX-2025-07-00104-DE01,FX-FIX-2025-07-00104-DE01-2100_AP
FX-FIX-2025-07-00105-DE01-2100_AP,2025-07,2025-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,JPY,131.02,22474.0315,0.0058298396540623,1.0,131.02,2,FIX-2025-07-00105-DE01,FX-FIX-2025-07-00105-DE01-2100_AP
FX-FIX-2025-07-00109-DE01-2100_AP,2025-07,2025-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,JPY,272.95,46819.4695,0.0058298396540623,1.0,272.95,2,FIX-2025-07-00109-DE01,FX-FIX-2025-07-00109-DE01-2100_AP
FX-FIX-2025-07-00111-DE01-2100_AP,2025-07,2025-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,JPY,231.45,39700.9204,0.0058298396540623,1.0,231.45,2,FIX-2025-07-00111-DE01,FX-FIX-2025-07-00111-DE01-2100_AP
FX-FIX-2025-07-00116-DE01-2100_AP,2025-07,2025-08,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,USD,241.56,282.0665,0.856393911411635,1.0,241.56,1,FIX-2025-07-00116-DE01,FX-FIX-2025-07-00116-DE01-2100_AP
FX-FIX-2025-07-00117-DE01-2100_AP,2025-07,2025-08,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,JPY,172.66,29616.595,0.0058298396540623,1.0,172.66,1,FIX-2025-07-00117-DE01,FX-FIX-2025-07-00117-DE01-2100_AP
FX-FIX-2025-07-00120-DE01-2100_AP,2025-07,2025-08,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,JPY,212.37,36428.1031,0.0058298396540623,1.0,212.37,1,FIX-2025-07-00120-DE01,FX-FIX-2025-07-00120-DE01-2100_AP
FX-FIX-2025-07-00123-DE01-2100_AP,2025-07,2025-08,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CZK,174.32,4292.5618,0.0406097823668793,1.0,174.32,1,FIX-2025-07-00123-DE01,FX-FIX-2025-07-00123-DE01-2100_AP
FX-FIX-2025-07-00137-DE01-2100_AP,2025-07,2025-08,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CNY,241.56,2023.1564,0.1193975924254167,1.0,241.56,1,FIX-2025-07-00137-DE01,FX-FIX-2025-07-00137-DE01-2100_AP
FX-FIX-2025-07-00142-DE01-2100_AP,2025-07,2025-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CZK,193.76,4771.2642,0.0406097823668793,1.0,193.76,2,FIX-2025-07-00142-DE01,FX-FIX-2025-07-00142-DE01-2100_AP
FX-FIX-2025-07-00145-DE01-2100_AP,2025-07,2025-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CZK,166.86,4108.8622,0.0406097823668793,1.0,166.86,2,FIX-2025-07-00145-DE01,FX-FIX-2025-07-00145-DE01-2100_AP
FX-FIX-2025-07-00146-DE01-2100_AP,2025-07,2025-09,DE01,Software,EXTERNAL,Payable,2100_AP,EUR,CNY,160.96,1348.1009,0.1193975924254167,1.0,160.96,2,FIX-2025-07-00146-DE01,FX-FIX-2025-07-00146-DE01-2100_AP
FX-FIX-2025-07-00504-ES01-2100_AP,2025-07,2025-08,ES01,Events,EXTERNAL,Payable,2100_AP,EUR,JPY,5878.37,1008324.4735,0.0058298396540623,1.0,5878.37,1,FIX-2025-07-00504-ES01,FX-FIX-2025-07-00504-ES01-2100_AP
FX-FIX-2025-07-00507-ES01-2100_AP,2025-07,2025-09,ES01,Events,EXTERNAL,Payable,2100_AP,EUR,USD,10066.62,11754.6609,0.856393911411635,1.0,10066.62,2,FIX-2025-07-00507-ES01,FX-FIX-2025-07-00507-ES01-2100_AP
FX-FIX-2025-07-00509-ES01-2100_AP,2025-07,2025-08,ES01,Events,EXTERNAL,Payable,2100_AP,EUR,JPY,4984.55,855006.3631,0.0058298396540623,1.0,4984.55,1,FIX-2025-07-00509-ES01,FX-FIX-2025-07-00509-ES01-2100_AP
