month,entity,functional_currency,account,local_balance
2024-09,CN01,CNY,6100_DEPRECIATION,0.0
2024-09,US01,USD,6100_DEPRECIATION,0.0
2024-09,JP01,JPY,6100_DEPRECIATION,0.0
2024-09,DE01,EUR,7000_INTEREST,0.0
2024-09,ES01,EUR,7000_INTEREST,0.0
2024-09,CZ01,CZK,7000_INTEREST,0.0
2024-09,CN01,CNY,7000_INTEREST,0.0
2024-09,US01,USD,7000_INTEREST,0.0
2024-09,JP01,JPY,7000_INTEREST,0.0
2024-09,CN01,CNY,7100_TAX,0.0
2024-09,CN01,CNY,2200_TAX_PAYABLE,-376660.01
2024-09,CZ01,CZK,7100_TAX,0.0
2024-09,CZ01,CZK,2200_TAX_PAYABLE,-1827107.39
2024-09,DE01,EUR,7100_TAX,0.0
2024-09,DE01,EUR,2200_TAX_PAYABLE,-166988.34
2024-09,ES01,EUR,7100_TAX,0.0
2024-09,ES01,EUR,2200_TAX_PAYABLE,-350480.76
2024-09,JP01,JPY,7100_TAX,0.0
2024-09,JP01,JPY,2200_TAX_PAYABLE,-45487057.75
2024-09,US01,USD,7100_TAX,0.0
2024-09,US01,USD,2200_TAX_PAYABLE,-200229.62
2024-09,CZ01,CZK,1510_CIP,0.0
2024-09,CN01,CNY,1510_CIP,0.0
2024-09,DE01,EUR,1510_CIP,0.0
2024-09,ES01,EUR,1510_CIP,0.0
2024-09,CN01,CNY,3200_RETAINED_EARNINGS,-13512653.83
2024-09,CZ01,CZK,3200_RETAINED_EARNINGS,-132845932.04
2024-09,DE01,EUR,3200_RETAINED_EARNINGS,-8166010.99
2024-09,ES01,EUR,3200_RETAINED_EARNINGS,-17157604.72
2024-09,JP01,JPY,3200_RETAINED_EARNINGS,-2166932033.45
2024-09,US01,USD,3200_RETAINED_EARNINGS,-12150380.49
2024-09,DE01,EUR,2300_CONTRACT_LIABILITIES,-327057.41
2024-09,ES01,EUR,2300_CONTRACT_LIABILITIES,-4201626.61
2024-09,JP01,JPY,2300_CONTRACT_LIABILITIES,-42477760.13
2024-09,US01,USD,2300_CONTRACT_LIABILITIES,-2420710.9
2024-09,DE01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2024-09,DE01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-20837.84
2024-09,ES01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2024-09,ES01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-27669.34
2024-09,JP01,JPY,6050_CREDIT_LOSS_EXPENSE,0.0
2024-09,JP01,JPY,1190_CREDIT_LOSS_ALLOWANCE,-3847708.68
2024-09,US01,USD,6050_CREDIT_LOSS_EXPENSE,0.0
2024-09,US01,USD,1190_CREDIT_LOSS_ALLOWANCE,-26140.03
2024-09,DE01,EUR,5460_INVENTORY_OBSOLESCENCE,0.0
2024-09,DE01,EUR,1290_INVENTORY_PROVISION,-15560.6
2024-09,ES01,EUR,5460_INVENTORY_OBSOLESCENCE,0.0
2024-09,ES01,EUR,1290_INVENTORY_PROVISION,-48873.88
2024-09,JP01,JPY,5460_INVENTORY_OBSOLESCENCE,0.0
2024-09,JP01,JPY,1290_INVENTORY_PROVISION,-7437814.38
2024-09,US01,USD,5460_INVENTORY_OBSOLESCENCE,0.0
2024-09,US01,USD,1290_INVENTORY_PROVISION,-29994.08
2024-09,CN01,CNY,1160_IC_TREASURY_RECEIVABLE,281372911.86
2024-09,DE01,EUR,2160_IC_TREASURY_PAYABLE,-121886583.95
2024-09,CZ01,CZK,1160_IC_TREASURY_RECEIVABLE,1103861444.57
2024-09,DE01,EUR,1160_IC_TREASURY_RECEIVABLE,77134414.04
2024-09,ES01,EUR,2160_IC_TREASURY_PAYABLE,-14233055.48
2024-09,JP01,JPY,2160_IC_TREASURY_PAYABLE,-2041977142.64
2024-09,US01,USD,2160_IC_TREASURY_PAYABLE,-15694690.93
2024-09,CN01,CNY,2160_IC_TREASURY_PAYABLE,-132429912.23
2024-09,ES01,EUR,1160_IC_TREASURY_RECEIVABLE,17148383.02
2024-09,CZ01,CZK,2160_IC_TREASURY_PAYABLE,-457096848.93
2024-09,JP01,JPY,1160_IC_TREASURY_RECEIVABLE,2067640941.02
2024-09,US01,USD,1160_IC_TREASURY_RECEIVABLE,12498836.71
2024-10,DE01,EUR,1000_CASH,53209629.83
2024-10,DE01,EUR,1500_PPE,9000000.0
2024-10,DE01,EUR,1590_ACCUM_DEP,-2855000.0
2024-10,DE01,EUR,2500_DEBT,-7512344.73
2024-10,DE01,EUR,3000_SHARE_CAPITAL,-14020000.0
2024-10,ES01,EUR,1000_CASH,5010916.65
2024-10,ES01,EUR,1500_PPE,9000000.0
2024-10,ES01,EUR,1590_ACCUM_DEP,-2855000.0
2024-10,ES01,EUR,2500_DEBT,-1878086.18
2024-10,ES01,EUR,3000_SHARE_CAPITAL,-12020000.0
2024-10,CZ01,CZK,1000_CASH,145690696.18
2024-10,CZ01,CZK,1500_PPE,828932952.38
2024-10,CZ01,CZK,1590_ACCUM_DEP,-264748421.01
2024-10,CZ01,CZK,2500_DEBT,-320160063.1
2024-10,CZ01,CZK,3000_SHARE_CAPITAL,-524665798.1
2024-10,CN01,CNY,1000_CASH,58301662.81
2024-10,CN01,CNY,1500_PPE,265086666.67
2024-10,CN01,CNY,1590_ACCUM_DEP,-84115611.24
2024-10,CN01,CNY,2500_DEBT,-102483586.12
2024-10,CN01,CNY,3000_SHARE_CAPITAL,-167784266.67
2024-10,US01,USD,1000_CASH,5875178.29
2024-10,US01,USD,1500_PPE,9615428.57
2024-10,US01,USD,1590_ACCUM_DEP,-3063489.85
2024-10,US01,USD,2500_DEBT,-2004326.27
2024-10,US01,USD,3000_SHARE_CAPITAL,-12841939.05
2024-10,JP01,JPY,1000_CASH,654526934.51
2024-10,JP01,JPY,1500_PPE,1420157142.86
2024-10,JP01,JPY,1590_ACCUM_DEP,-454708360.98
2024-10,JP01,JPY,2500_DEBT,-295926215.58
2024-10,JP01,JPY,3000_SHARE_CAPITAL,-1896698761.91
2024-10,DE01,EUR,1100_AR,10852362.63
2024-10,DE01,EUR,4000_EXTERNAL_REVENUE,0.0
2024-10,DE01,EUR,5050_SERVICE_DELIVERY,0.0
2024-10,DE01,EUR,2100_AP,-1184597.99
2024-10,DE01,EUR,5400_FIXED_PRODUCTION,0.0
2024-10,DE01,EUR,5300_VARIABLE_SELLING,0.0
2024-10,DE01,EUR,6000_OPEX,-0.0
2024-10,DE01,EUR,5000_EXTERNAL_COGS,0.0
2024-10,DE01,EUR,1200_INVENTORY,10196404.88
2024-10,ES01,EUR,1100_AR,15905801.2
2024-10,ES01,EUR,4000_EXTERNAL_REVENUE,0.0
2024-10,ES01,EUR,5000_EXTERNAL_COGS,0.0
2024-10,ES01,EUR,1200_INVENTORY,13027671.18
2024-10,ES01,EUR,5300_VARIABLE_SELLING,0.0
2024-10,ES01,EUR,2100_AP,-3302814.22
2024-10,ES01,EUR,6000_OPEX,-0.0
2024-10,ES01,EUR,5050_SERVICE_DELIVERY,0.0
2024-10,ES01,EUR,5400_FIXED_PRODUCTION,0.0
2024-10,US01,USD,1100_AR,15670138.29
2024-10,US01,USD,4000_EXTERNAL_REVENUE,0.6
2024-10,US01,USD,5050_SERVICE_DELIVERY,-0.18
2024-10,US01,USD,2100_AP,-3252299.89
2024-10,US01,USD,5400_FIXED_PRODUCTION,-0.28
2024-10,US01,USD,5300_VARIABLE_SELLING,0.16
2024-10,US01,USD,6000_OPEX,-0.1
2024-10,US01,USD,5000_EXTERNAL_COGS,0.04
2024-10,US01,USD,1200_INVENTORY,11711786.39
2024-10,JP01,JPY,1100_AR,1842780692.73
2024-10,JP01,JPY,4000_EXTERNAL_REVENUE,-0.3
2024-10,JP01,JPY,5050_SERVICE_DELIVERY,-0.17
2024-10,JP01,JPY,2100_AP,-206181326.11
2024-10,JP01,JPY,5400_FIXED_PRODUCTION,0.31
2024-10,JP01,JPY,5300_VARIABLE_SELLING,0.46
2024-10,JP01,JPY,6000_OPEX,-0.26
2024-10,JP01,JPY,5000_EXTERNAL_COGS,0.38
2024-10,JP01,JPY,1200_INVENTORY,1684675899.16
2024-10,DE01,EUR,2150_IC_AP,-1546581.83
2024-10,CN01,CNY,1150_IC_AR,26062177.49
2024-10,CN01,CNY,4100_IC_REVENUE,0.03
2024-10,CN01,CNY,5200_FACTORY_COST,-0.03
2024-10,CN01,CNY,2100_AP,-139292972.1
2024-10,CZ01,CZK,1150_IC_AR,84835683.84
2024-10,CZ01,CZK,4100_IC_REVENUE,-0.01
2024-10,CZ01,CZK,5200_FACTORY_COST,-0.09
2024-10,CZ01,CZK,2100_AP,-448146579.29
2024-10,ES01,EUR,2150_IC_AP,-1995647.35
2024-10,JP01,JPY,2150_IC_AP,-248428709.34
2024-10,US01,USD,2150_IC_AP,-1777070.1
2024-10,CZ01,CZK,5450_FACTORY_ABSORPTION_VARIANCE,0.0
2024-10,CN01,CNY,5450_FACTORY_ABSORPTION_VARIANCE,0.0
2024-10,DE01,EUR,6100_DEPRECIATION,0.0
2024-10,ES01,EUR,6100_DEPRECIATION,0.0
2024-10,CZ01,CZK,6100_DEPRECIATION,0.0
2024-10,CN01,CNY,6100_DEPRECIATION,0.0
2024-10,US01,USD,6100_DEPRECIATION,0.0
2024-10,JP01,JPY,6100_DEPRECIATION,0.0
2024-10,DE01,EUR,7000_INTEREST,0.0
2024-10,ES01,EUR,7000_INTEREST,0.0
2024-10,CZ01,CZK,7000_INTEREST,0.0
2024-10,CN01,CNY,7000_INTEREST,0.0
2024-10,US01,USD,7000_INTEREST,0.0
2024-10,JP01,JPY,7000_INTEREST,0.0
2024-10,CN01,CNY,7100_TAX,0.0
2024-10,CN01,CNY,2200_TAX_PAYABLE,-1185446.28
2024-10,CZ01,CZK,7100_TAX,0.0
2024-10,CZ01,CZK,2200_TAX_PAYABLE,-5583644.09
2024-10,DE01,EUR,7100_TAX,0.0
2024-10,DE01,EUR,2200_TAX_PAYABLE,-394956.38
2024-10,ES01,EUR,7100_TAX,0.0
2024-10,ES01,EUR,2200_TAX_PAYABLE,-824433.85
2024-10,JP01,JPY,7100_TAX,0.0
2024-10,JP01,JPY,2200_TAX_PAYABLE,-107615904.09
2024-10,US01,USD,7100_TAX,0.0
2024-10,US01,USD,2200_TAX_PAYABLE,-570234.69
2024-10,CZ01,CZK,1510_CIP,0.0
2024-10,CN01,CNY,1510_CIP,0.0
2024-10,DE01,EUR,1510_CIP,0.0
2024-10,ES01,EUR,1510_CIP,0.0
2024-10,CN01,CNY,3200_RETAINED_EARNINGS,-16073810.35
2024-10,CZ01,CZK,3200_RETAINED_EARNINGS,-144741631.72
2024-10,DE01,EUR,3200_RETAINED_EARNINGS,-8887383.66
2024-10,ES01,EUR,3200_RETAINED_EARNINGS,-18659189.97
2024-10,JP01,JPY,3200_RETAINED_EARNINGS,-2362953076.17
2024-10,US01,USD,3200_RETAINED_EARNINGS,-13299378.69
2024-10,DE01,EUR,2300_CONTRACT_LIABILITIES,-329699.57
2024-10,ES01,EUR,2300_CONTRACT_LIABILITIES,-4292402.12
2024-10,JP01,JPY,2300_CONTRACT_LIABILITIES,-43286288.42
2024-10,US01,USD,2300_CONTRACT_LIABILITIES,-2789120.38
2024-10,DE01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2024-10,DE01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-21527.09
2024-10,ES01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2024-10,ES01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-25963.85
2024-10,JP01,JPY,6050_CREDIT_LOSS_EXPENSE,0.0
2024-10,JP01,JPY,1190_CREDIT_LOSS_ALLOWANCE,-3509089.68
2024-10,US01,USD,6050_CREDIT_LOSS_EXPENSE,0.0
2024-10,US01,USD,1190_CREDIT_LOSS_ALLOWANCE,-28196.94
2024-10,DE01,EUR,5460_INVENTORY_OBSOLESCENCE,0.0
2024-10,DE01,EUR,1290_INVENTORY_PROVISION,-15397.53
2024-10,ES01,EUR,5460_INVENTORY_OBSOLESCENCE,0.0
2024-10,ES01,EUR,1290_INVENTORY_PROVISION,-49845.63
2024-10,JP01,JPY,5460_INVENTORY_OBSOLESCENCE,0.0
2024-10,JP01,JPY,1290_INVENTORY_PROVISION,-8496735.78
2024-10,US01,USD,5460_INVENTORY_OBSOLESCENCE,0.0
2024-10,US01,USD,1290_INVENTORY_PROVISION,-50621.7
2024-10,CN01,CNY,1160_IC_TREASURY_RECEIVABLE,293915098.02
2024-10,DE01,EUR,2160_IC_TREASURY_PAYABLE,-123625322.6
2024-10,CZ01,CZK,1160_IC_TREASURY_RECEIVABLE,1105683653.94
2024-10,DE01,EUR,1160_IC_TREASURY_RECEIVABLE,77134414.04
2024-10,ES01,EUR,2160_IC_TREASURY_PAYABLE,-14233055.48
2024-10,JP01,JPY,2160_IC_TREASURY_PAYABLE,-2041977142.64
2024-10,US01,USD,2160_IC_TREASURY_PAYABLE,-15694690.93
2024-10,CN01,CNY,2160_IC_TREASURY_PAYABLE,-132429912.23
2024-10,ES01,EUR,1160_IC_TREASURY_RECEIVABLE,17192049.62
2024-10,CZ01,CZK,2160_IC_TREASURY_PAYABLE,-457096848.93
2024-10,JP01,JPY,1160_IC_TREASURY_RECEIVABLE,2067640941.02
2024-10,US01,USD,1160_IC_TREASURY_RECEIVABLE,12498836.71
2024-11,DE01,EUR,1000_CASH,56200757.81
2024-11,DE01,EUR,1500_PPE,9000000.0
2024-11,DE01,EUR,1590_ACCUM_DEP,-2917500.0
2024-11,DE01,EUR,2500_DEBT,-7512344.73
2024-11,DE01,EUR,3000_SHARE_CAPITAL,-14020000.0
2024-11,ES01,EUR,1000_CASH,5188496.47
2024-11,ES01,EUR,1500_PPE,9000000.0
2024-11,ES01,EUR,1590_ACCUM_DEP,-2917500.0
2024-11,ES01,EUR,2500_DEBT,-1878086.18
2024-11,ES01,EUR,3000_SHARE_CAPITAL,-12020000.0
2024-11,CZ01,CZK,1000_CASH,148813998.8
2024-11,CZ01,CZK,1500_PPE,828932952.38
2024-11,CZ01,CZK,1590_ACCUM_DEP,-270722301.93
2024-11,CZ01,CZK,2500_DEBT,-320160063.1
2024-11,CZ01,CZK,3000_SHARE_CAPITAL,-524665798.1
2024-11,CN01,CNY,1000_CASH,56941133.76
2024-11,CN01,CNY,1500_PPE,265086666.67
2024-11,CN01,CNY,1590_ACCUM_DEP,-85924620.36
2024-11,CN01,CNY,2500_DEBT,-102483586.12
2024-11,CN01,CNY,3000_SHARE_CAPITAL,-167784266.67
2024-11,US01,USD,1000_CASH,6485398.21
2024-11,US01,USD,1500_PPE,9615428.57
2024-11,US01,USD,1590_ACCUM_DEP,-3129928.24
2024-11,US01,USD,2500_DEBT,-2004326.27
2024-11,US01,USD,3000_SHARE_CAPITAL,-12841939.05
2024-11,JP01,JPY,1000_CASH,719767226.1
2024-11,JP01,JPY,1500_PPE,1420157142.86
2024-11,JP01,JPY,1590_ACCUM_DEP,-464910474.08
2024-11,JP01,JPY,2500_DEBT,-295926215.58
2024-11,JP01,JPY,3000_SHARE_CAPITAL,-1896698761.91
2024-11,DE01,EUR,1100_AR,11133890.13
2024-11,DE01,EUR,4000_EXTERNAL_REVENUE,0.0
2024-11,DE01,EUR,5050_SERVICE_DELIVERY,0.0
2024-11,DE01,EUR,2100_AP,-1213451.58
2024-11,DE01,EUR,5400_FIXED_PRODUCTION,0.0
2024-11,DE01,EUR,5300_VARIABLE_SELLING,0.0
2024-11,DE01,EUR,6000_OPEX,0.0
2024-11,DE01,EUR,5000_EXTERNAL_COGS,0.0
2024-11,DE01,EUR,1200_INVENTORY,10508507.24
2024-11,ES01,EUR,1100_AR,16075043.31
2024-11,ES01,EUR,4000_EXTERNAL_REVENUE,0.0
2024-11,ES01,EUR,5000_EXTERNAL_COGS,0.0
2024-11,ES01,EUR,1200_INVENTORY,13280063.47
2024-11,ES01,EUR,5300_VARIABLE_SELLING,0.0
2024-11,ES01,EUR,2100_AP,-2982274.52
2024-11,ES01,EUR,6000_OPEX,0.0
2024-11,ES01,EUR,5050_SERVICE_DELIVERY,0.0
2024-11,ES01,EUR,5400_FIXED_PRODUCTION,0.0
2024-11,US01,USD,1100_AR,15917960.57
2024-11,US01,USD,4000_EXTERNAL_REVENUE,0.66
2024-11,US01,USD,5050_SERVICE_DELIVERY,-0.17
2024-11,US01,USD,2100_AP,-3108156.42
2024-11,US01,USD,5400_FIXED_PRODUCTION,-0.3
2024-11,US01,USD,5300_VARIABLE_SELLING,0.17
2024-11,US01,USD,6000_OPEX,-0.13
2024-11,US01,USD,5000_EXTERNAL_COGS,-0.01
2024-11,US01,USD,1200_INVENTORY,12304222.15
2024-11,JP01,JPY,1100_AR,1954563834.22
2024-11,JP01,JPY,4000_EXTERNAL_REVENUE,-0.54
2024-11,JP01,JPY,5050_SERVICE_DELIVERY,-0.16
2024-11,JP01,JPY,2100_AP,-216896458.49
2024-11,JP01,JPY,5400_FIXED_PRODUCTION,0.21
2024-11,JP01,JPY,5300_VARIABLE_SELLING,0.5
2024-11,JP01,JPY,6000_OPEX,-0.31
2024-11,JP01,JPY,5000_EXTERNAL_COGS,0.35
2024-11,JP01,JPY,1200_INVENTORY,1804711294.62
2024-11,DE01,EUR,2150_IC_AP,-1515521.72
2024-11,CN01,CNY,1150_IC_AR,25973132.21
2024-11,CN01,CNY,4100_IC_REVENUE,0.05
2024-11,CN01,CNY,5200_FACTORY_COST,-0.04
2024-11,CN01,CNY,2100_AP,-139657577.54
2024-11,CZ01,CZK,1150_IC_AR,82651829.34
2024-11,CZ01,CZK,4100_IC_REVENUE,-0.0
2024-11,CZ01,CZK,5200_FACTORY_COST,-0.09
2024-11,CZ01,CZK,2100_AP,-442289930.97
2024-11,ES01,EUR,2150_IC_AP,-1831626.72
2024-11,JP01,JPY,2150_IC_AP,-254720896.05
2024-11,US01,USD,2150_IC_AP,-1839359.6
2024-11,CZ01,CZK,5450_FACTORY_ABSORPTION_VARIANCE,0.0
2024-11,CN01,CNY,5450_FACTORY_ABSORPTION_VARIANCE,0.0
2024-11,DE01,EUR,6100_DEPRECIATION,0.0
2024-11,ES01,EUR,6100_DEPRECIATION,0.0
2024-11,CZ01,CZK,6100_DEPRECIATION,0.0
2024-11,CN01,CNY,6100_DEPRECIATION,0.0
2024-11,US01,USD,6100_DEPRECIATION,0.0
2024-11,JP01,JPY,6100_DEPRECIATION,0.0
2024-11,DE01,EUR,7000_INTEREST,0.0
2024-11,ES01,EUR,7000_INTEREST,0.0
2024-11,CZ01,CZK,7000_INTEREST,0.0
2024-11,CN01,CNY,7000_INTEREST,0.0
2024-11,US01,USD,7000_INTEREST,0.0
2024-11,JP01,JPY,7000_INTEREST,0.0
2024-11,CN01,CNY,7100_TAX,0.0
2024-11,CN01,CNY,2200_TAX_PAYABLE,-1994230.6
2024-11,CZ01,CZK,7100_TAX,0.0
2024-11,CZ01,CZK,2200_TAX_PAYABLE,-9216730.83
2024-11,DE01,EUR,7100_TAX,0.0
2024-11,DE01,EUR,2200_TAX_PAYABLE,-623495.22
2024-11,ES01,EUR,7100_TAX,0.0
2024-11,ES01,EUR,2200_TAX_PAYABLE,-1269003.19
2024-11,JP01,JPY,7100_TAX,0.0
2024-11,JP01,JPY,2200_TAX_PAYABLE,-172700343.35
2024-11,US01,USD,7100_TAX,0.0
2024-11,US01,USD,2200_TAX_PAYABLE,-940804.47
2024-11,CZ01,CZK,1510_CIP,0.0
2024-11,CN01,CNY,1510_CIP,0.0
2024-11,DE01,EUR,1510_CIP,0.0
2024-11,ES01,EUR,1510_CIP,0.0
2024-11,CN01,CNY,3200_RETAINED_EARNINGS,-18634960.72
2024-11,CZ01,CZK,3200_RETAINED_EARNINGS,-156246406.48
2024-11,DE01,EUR,3200_RETAINED_EARNINGS,-9612714.62
2024-11,ES01,EUR,3200_RETAINED_EARNINGS,-20070370.26
2024-11,JP01,JPY,3200_RETAINED_EARNINGS,-2572702922.49
2024-11,US01,USD,3200_RETAINED_EARNINGS,-14474825.18
2024-11,DE01,EUR,2300_CONTRACT_LIABILITIES,-332097.92
2024-11,ES01,EUR,2300_CONTRACT_LIABILITIES,-4215290.31
2024-11,JP01,JPY,2300_CONTRACT_LIABILITIES,-41950526.54
2024-11,US01,USD,2300_CONTRACT_LIABILITIES,-3069511.91
2024-11,DE01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2024-11,DE01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-23258.01
2024-11,ES01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2024-11,ES01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-26495.52
2024-11,JP01,JPY,6050_CREDIT_LOSS_EXPENSE,0.0
2024-11,JP01,JPY,1190_CREDIT_LOSS_ALLOWANCE,-3733203.17
2024-11,US01,USD,6050_CREDIT_LOSS_EXPENSE,0.0
2024-11,US01,USD,1190_CREDIT_LOSS_ALLOWANCE,-28433.71
2024-11,DE01,EUR,5460_INVENTORY_OBSOLESCENCE,0.0
2024-11,DE01,EUR,1290_INVENTORY_PROVISION,-12042.03
2024-11,ES01,EUR,5460_INVENTORY_OBSOLESCENCE,0.0
2024-11,ES01,EUR,1290_INVENTORY_PROVISION,-45936.57
2024-11,JP01,JPY,5460_INVENTORY_OBSOLESCENCE,0.0
2024-11,JP01,JPY,1290_INVENTORY_PROVISION,-4623494.57
2024-11,US01,USD,5460_INVENTORY_OBSOLESCENCE,0.0
2024-11,US01,USD,1290_INVENTORY_PROVISION,-48409.54
2024-11,CN01,CNY,1160_IC_TREASURY_RECEIVABLE,300908221.59
2024-11,DE01,EUR,2160_IC_TREASURY_PAYABLE,-126195143.39
2024-11,CZ01,CZK,1160_IC_TREASURY_RECEIVABLE,1119999299.91
2024-11,DE01,EUR,1160_IC_TREASURY_RECEIVABLE,77134414.04
2024-11,ES01,EUR,2160_IC_TREASURY_PAYABLE,-14233055.48
2024-11,JP01,JPY,2160_IC_TREASURY_PAYABLE,-2041977142.64
2024-11,US01,USD,2160_IC_TREASURY_PAYABLE,-15694690.93
2024-11,CN01,CNY,2160_IC_TREASURY_PAYABLE,-132429912.23
2024-11,ES01,EUR,1160_IC_TREASURY_RECEIVABLE,17946035.5
2024-11,CZ01,CZK,2160_IC_TREASURY_PAYABLE,-457096848.93
2024-11,JP01,JPY,1160_IC_TREASURY_RECEIVABLE,2067640941.02
2024-11,US01,USD,1160_IC_TREASURY_RECEIVABLE,12857375.6
2024-12,DE01,EUR,1000_CASH,57861028.72
2024-12,DE01,EUR,1500_PPE,9000000.0
2024-12,DE01,EUR,1590_ACCUM_DEP,-2980000.0
2024-12,DE01,EUR,2500_DEBT,-7418440.42
2024-12,DE01,EUR,3000_SHARE_CAPITAL,-14020000.0
2024-12,ES01,EUR,1000_CASH,4396935.08
2024-12,ES01,EUR,1500_PPE,9000000.0
2024-12,ES01,EUR,1590_ACCUM_DEP,-2980000.0
2024-12,ES01,EUR,2500_DEBT,-1854610.1
2024-12,ES01,EUR,3000_SHARE_CAPITAL,-12020000.0
2024-12,CZ01,CZK,1000_CASH,155701568.33
2024-12,CZ01,CZK,1500_PPE,828932952.38
2024-12,CZ01,CZK,1590_ACCUM_DEP,-276657202.6
2024-12,CZ01,CZK,2500_DEBT,-316029392.16
2024-12,CZ01,CZK,3000_SHARE_CAPITAL,-524665798.1
2024-12,CN01,CNY,1000_CASH,56477067.8
2024-12,CN01,CNY,1500_PPE,265086666.67
2024-12,CN01,CNY,1590_ACCUM_DEP,-87726109.17
2024-12,CN01,CNY,2500_DEBT,-101229755.95
2024-12,CN01,CNY,3000_SHARE_CAPITAL,-167784266.67
2024-12,US01,USD,1000_CASH,6411306.54
2024-12,US01,USD,1500_PPE,9615428.57
2024-12,US01,USD,1590_ACCUM_DEP,-3195420.43
2024-12,US01,USD,2500_DEBT,-1979726.27
2024-12,US01,USD,3000_SHARE_CAPITAL,-12841939.05
2024-12,JP01,JPY,1000_CASH,640558364.71
2024-12,JP01,JPY,1500_PPE,1420157142.86
2024-12,JP01,JPY,1590_ACCUM_DEP,-474978192.83
2024-12,JP01,JPY,2500_DEBT,-292144606.45
2024-12,JP01,JPY,3000_SHARE_CAPITAL,-1896698761.91
2024-12,DE01,EUR,1100_AR,11786590.71
2024-12,DE01,EUR,4000_EXTERNAL_REVENUE,0.0
2024-12,DE01,EUR,5050_SERVICE_DELIVERY,0.0
2024-12,DE01,EUR,2100_AP,-1284774.48
2024-12,DE01,EUR,5400_FIXED_PRODUCTION,0.0
2024-12,DE01,EUR,5300_VARIABLE_SELLING,0.0
2024-12,DE01,EUR,6000_OPEX,0.0
2024-12,DE01,EUR,5000_EXTERNAL_COGS,0.0
2024-12,DE01,EUR,1200_INVENTORY,11034539.81
2024-12,ES01,EUR,1100_AR,17050940.72
2024-12,ES01,EUR,4000_EXTERNAL_REVENUE,0.0
2024-12,ES01,EUR,5000_EXTERNAL_COGS,0.0
2024-12,ES01,EUR,1200_INVENTORY,14046514.55
2024-12,ES01,EUR,5300_VARIABLE_SELLING,0.0
2024-12,ES01,EUR,2100_AP,-3354118.82
2024-12,ES01,EUR,6000_OPEX,0.0
2024-12,ES01,EUR,5050_SERVICE_DELIVERY,0.0
2024-12,ES01,EUR,5400_FIXED_PRODUCTION,0.0
2024-12,US01,USD,1100_AR,17291601.5
2024-12,US01,USD,4000_EXTERNAL_REVENUE,0.81
2024-12,US01,USD,5050_SERVICE_DELIVERY,-0.21
2024-12,US01,USD,2100_AP,-3825993.82
2024-12,US01,USD,5400_FIXED_PRODUCTION,-0.3
2024-12,US01,USD,5300_VARIABLE_SELLING,0.07
2024-12,US01,USD,6000_OPEX,-0.18
2024-12,US01,USD,5000_EXTERNAL_COGS,-0.0
2024-12,US01,USD,1200_INVENTORY,12720782.69
2024-12,JP01,JPY,1100_AR,2071414170.7
2024-12,JP01,JPY,4000_EXTERNAL_REVENUE,-0.5
2024-12,JP01,JPY,5050_SERVICE_DELIVERY,-0.16
2024-12,JP01,JPY,2100_AP,-229833601.21
2024-12,JP01,JPY,5400_FIXED_PRODUCTION,0.17
2024-12,JP01,JPY,5300_VARIABLE_SELLING,0.52
2024-12,JP01,JPY,6000_OPEX,-0.18
2024-12,JP01,JPY,5000_EXTERNAL_COGS,0.2
2024-12,JP01,JPY,1200_INVENTORY,1903258716.76
2024-12,DE01,EUR,2150_IC_AP,-1613842.52
2024-12,CN01,CNY,1150_IC_AR,26494369.79
2024-12,CN01,CNY,4100_IC_REVENUE,0.07
2024-12,CN01,CNY,5200_FACTORY_COST,-0.04
2024-12,CN01,CNY,2100_AP,-142810264.35
2024-12,CZ01,CZK,1150_IC_AR,88698763.39
2024-12,CZ01,CZK,4100_IC_REVENUE,0.01
2024-12,CZ01,CZK,5200_FACTORY_COST,-0.08
2024-12,CZ01,CZK,2100_AP,-486914566.58
2024-12,ES01,EUR,2150_IC_AP,-1992972.27
2024-12,JP01,JPY,2150_IC_AP,-260320537.05
2024-12,US01,USD,2150_IC_AP,-1854506.85
2024-12,CZ01,CZK,5450_FACTORY_ABSORPTION_VARIANCE,0.0
2024-12,CN01,CNY,5450_FACTORY_ABSORPTION_VARIANCE,0.0
2024-12,DE01,EUR,6100_DEPRECIATION,0.0
2024-12,ES01,EUR,6100_DEPRECIATION,0.0
2024-12,CZ01,CZK,6100_DEPRECIATION,0.0
2024-12,CN01,CNY,6100_DEPRECIATION,0.0
2024-12,US01,USD,6100_DEPRECIATION,0.0
2024-12,JP01,JPY,6100_DEPRECIATION,0.0
2024-12,DE01,EUR,7000_INTEREST,0.0
2024-12,ES01,EUR,7000_INTEREST,0.0
2024-12,CZ01,CZK,7000_INTEREST,0.0
2024-12,CN01,CNY,7000_INTEREST,0.0
